,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
11844,fpss-outp-fps1-fps2,../inputs/case1354pegase.graphml,1354,1710,422,5,3364,2145,1,322.0,322,0.0,Optimal,1,142187,9,3539,0
11845,fpss-outp,../inputs/case1888rte.graphml,1888,2308,681,3,5983,2902,4,465.0,465,0.0,Optimal,1826,2471010,22,23397,87
11846,fpss-outp-fps1,../inputs/case_illinois200.graphml,200,245,44,6,434,286,1,42.0,42,0.0,Optimal,1,10595,6,351,0
11847,fpss-outp-fps3,../inputs/case3375wp.graphml,3374,4068,889,7,6286,4373,2,816.0,816,0.0,Optimal,1,773821,17,30960,69
11848,fpss-outp-fps2,../inputs/case6468rte.graphml,6468,8065,2384,2,23701,11657,2,1886.0,1887,0.0005299417064122947,Timeout,182763,900423515,61,532081,355
11849,fpss-outp-fps2-fps3,../inputs/case14.graphml,14,20,2,1,58,29,2,6.0,6,0.0,Optimal,1,723,3,16,0
11850,fpss-outp-fps1-fps2,../inputs/case_ieee30.graphml,30,41,7,4,73,48,0,6.0,6,0.0,Optimal,1,2694,3,35,0
11851,fpss-outp-fps1-fps2,../inputs/case1951rte.graphml,1951,2375,651,12,4170,3318,1,393.0,393,0.0,Optimal,1,90994,7,8609,6
11852,fpss-outp-fps1-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,5,39374,50325,1,3317.0,3317,0.0,Optimal,1787,47357984,20,229122,16
11853,fpss-outp-fps1-fps2-fps3,../inputs/case57.graphml,57,78,15,2,188,101,2,14.0,14,0.0,Optimal,1,3427,4,68,0
11854,fpss-outp-fps1-fps2-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,10,30875,54303,2,2817.0,2817,0.0,Optimal,3349,23251702,8,78418,4
11855,fpss-outp-fps2-fps3,../inputs/case2383wp.graphml,2383,2886,552,5,4724,3094,3,596.0,596,0.0,Optimal,163,728432,11,10161,30
11856,fpss-outp-fps1-fps3,../inputs/case2848rte.graphml,2848,3442,1023,2,10255,6069,2,862.0,862,0.0,Optimal,2065,6130934,16,19627,3
11857,fpss-outp-fps3,../inputs/case_south_carolina500.graphml,500,584,211,0,2505,1271,3,289.0,289,0.0,Optimal,1,24848,7,2546,80
11858,fpss-outp-fps1-fps3,../inputs/case_south_carolina500.graphml,500,584,211,9,1375,1032,1,75.0,75,0.0,Optimal,1,15339,3,753,0
11859,fpss-outp-fps1,../inputs/case3012wp.graphml,3012,3566,726,7,5210,4174,4,755.0,755,0.0,Optimal,1,245189,11,14298,4
11860,fpss-outp-fps1-fps2-fps3,../inputs/case1354pegase.graphml,1354,1710,422,5,3364,2237,2,322.0,322,0.0,Optimal,1,253800,8,3789,0
11861,fpss-outp-fps1-fps3,../inputs/case_illinois200.graphml,200,245,44,11,384,296,4,39.0,39,0.0,Optimal,1,3755,3,195,0
11862,fpss-outp-fps1-fps3,../inputs/case89pegase.graphml,89,206,43,9,386,182,2,13.0,13,0.0,Optimal,1,10449,5,193,0
11863,fpss-outp,../inputs/case14.graphml,14,20,2,3,40,21,4,3.0,3,0.0,Optimal,1,846,2,16,0
11864,fpss-outp-fps1-fps2,../inputs/case145.graphml,145,422,71,13,699,609,0,18.0,18,0.0,Optimal,1,127186,12,743,12
11865,fpss-outp,../inputs/case2868rte.graphml,2868,3471,983,11,6265,3863,0,598.0,598,0.0,Optimal,1,254778,16,34029,37
11866,fpss-outp-fps1-fps2,../inputs/case2736sp.graphml,2736,3265,645,6,4911,3817,1,682.0,682,0.0,Optimal,1,350789,11,12514,4
11867,fpss-outp-fps2,../inputs/case1354pegase.graphml,1354,1710,422,1,5393,2656,4,703.0,703,0.0,Optimal,1,106941,10,6703,47
11868,fpss-outp-fps1,../inputs/case89pegase.graphml,89,206,43,12,307,171,2,13.0,13,0.0,Optimal,1,5014,4,125,0
11869,fpss-outp-fps1-fps3,../inputs/case118.graphml,118,179,11,5,225,144,0,29.0,29,0.0,Optimal,1,7990,5,137,0
11870,fpss-outp-fps2-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,39,26205,51414,3,2721.0,2721,0.0,Optimal,1,1491414,12,228249,92
11871,fpss-outp-fps3,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,9578,4,1291.0,1291,0.0,Optimal,1,847038,17,122009,95
11872,fpss-outp-fps1-fps2,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,14026,0,2010.0,2010,0.0,Optimal,10248,31756310,13,112928,27
11873,fpss-outp,../inputs/case30.graphml,30,41,7,3,85,44,1,7.0,7,0.0,Optimal,1,1363,4,93,2
11874,fpss-outp-fps2-fps3,../inputs/case1951rte.graphml,1951,2375,651,0,8852,5005,3,1332.0,1332,0.0,Optimal,2220,998184,27,40114,119
11875,fpss-outp-fps1-fps3,../inputs/case_GB2224.graphml,2224,2804,1367,0,11890,7816,2,1021.0,1027,0.005842259006815969,Timeout,1162460,901013770,108,268110,1422
11876,fpss-outp-fps1-fps2,../inputs/case3120sp.graphml,3120,3684,798,0,12750,7525,4,2328.0,2328,0.0,Optimal,1,255128,9,26319,23
11877,fpss-outp-fps1-fps2,../inputs/case2383wp.graphml,2383,2886,552,6,4406,3336,2,594.0,594,0.0,Optimal,1,379125,9,9317,2
11878,fpss-outp-fps2-fps3,../inputs/case2848rte.graphml,2848,3442,1023,7,6927,4628,1,587.0,587,0.0,Optimal,60,648374,14,26086,53
11879,fpss-outp-fps2-fps3,../inputs/case118.graphml,118,179,11,8,167,130,3,29.0,29,0.0,Optimal,1,4217,4,126,1
11880,fpss-outp-fps3,../inputs/case_south_carolina500.graphml,500,584,211,2,2200,988,1,120.0,120,0.0,Optimal,7873,1205781,15,3429,8
11881,fpss-outp-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,39,16932,12976,1,2010.0,2010,0.0,Optimal,1,1496110,16,157226,131
11882,fpss-outp-fps2-fps3,../inputs/case6468rte.graphml,6468,8065,2384,4,18773,10859,3,1408.0,1408,0.0,Optimal,1745,21130748,31,252061,173
11883,fpss-outp-fps2,../inputs/case1354pegase.graphml,1354,1710,422,8,2749,1849,2,311.0,311,0.0,Optimal,1,95538,10,4626,20
11884,fpss-outp-fps1-fps2,../inputs/case_south_carolina500.graphml,500,584,211,10,1365,1051,2,75.0,75,0.0,Optimal,1,19119,3,709,0
11885,fpss-outp-fps1-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,23,18108,14216,2,2010.0,2010,0.0,Optimal,3205,10482870,10,129354,13
11886,fpss-outp-fps1-fps2,../inputs/case2746wop.graphml,2746,3300,709,2,8082,4748,3,771.0,771,0.0,Optimal,5887,24124659,23,29495,6
11887,fpss-outp-fps1-fps2,../inputs/case1888rte.graphml,1888,2308,681,12,4062,3316,0,375.0,375,0.0,Optimal,1,149099,7,8056,8
11888,fpss-outp-fps1-fps3,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,11548,0,1306.0,1306,0.0,Optimal,9231,20989665,15,99800,23
11889,fpss-outp-fps2-fps3,../inputs/case39.graphml,39,46,10,5,71,51,1,9.0,9,0.0,Optimal,1,1883,3,48,0
11890,fpss-outp-fps3,../inputs/case_Texas.graphml,2000,2667,376,7,4133,2528,3,432.0,432,0.0,Optimal,2419,7847562,19,15266,22
11891,fpss-outp-fps2-fps3,../inputs/case_Western.graphml,10024,12241,4106,14,23753,15184,1,1825.0,1825,0.0,Optimal,1885,25296860,24,205207,114
11892,fpss-outp-fps2,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,4113,2,410.0,410,0.0,Optimal,1561,5655590,52,98906,385
11893,fpss-outp-fps2,../inputs/case3012wp.graphml,3012,3566,726,2,8606,4680,4,863.0,863,0.0,Optimal,2348,19288804,41,53561,108
11894,fpss-outp,../inputs/case_Texas.graphml,2000,2667,376,13,3719,2378,0,411.0,411,0.0,Optimal,896,1313979,20,15974,26
11895,fpss-outp-fps2-fps3,../inputs/case_south_carolina500.graphml,500,584,211,1,2244,1090,1,181.0,181,0.0,Optimal,1,32174,4,1037,3
11896,fpss-outp-fps1-fps2-fps3,../inputs/case2383wp.graphml,2383,2886,552,9,4089,3326,3,594.0,594,0.0,Optimal,1,99578,7,4292,0
11897,fpss-outp-fps3,../inputs/case_illinois200.graphml,200,245,44,11,384,260,2,39.0,39,0.0,Optimal,1,3920,4,255,2
11898,fpss-outp-fps1,../inputs/case9241pegase.graphml,9241,14207,2902,14,18835,13733,3,2010.0,2010,0.0,Optimal,3270,12271706,16,114935,29
11899,fpss-outp-fps1-fps2-fps3,../inputs/case6470rte.graphml,6470,8066,2352,7,15610,12177,1,1312.0,1312,0.0,Optimal,2124,6992382,15,103320,17
11900,fpss-outp-fps1,../inputs/case1951rte.graphml,1951,2375,651,9,4312,3141,1,396.0,396,0.0,Optimal,1,95422,10,9385,9
11901,fpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,12,6309,3593,2,322.0,322,0.0,Optimal,1783,2169826,28,32686,192
11902,fpss-outp-fps2-fps3,../inputs/case30.graphml,30,41,7,0,133,73,4,23.0,23,0.0,Optimal,1,822,2,23,0
11903,fpss-outp-fps2,../inputs/case89pegase.graphml,89,206,43,1,607,215,1,34.0,34,0.0,Optimal,1,8947,9,477,6
11904,fpss-outp-fps2,../inputs/case11_iwamoto.graphml,11,11,6,2,36,20,2,2.0,2,0.0,Optimal,1,868,4,44,1
11905,fpss-outp-fps1-fps2,../inputs/case145.graphml,145,422,71,6,1013,645,3,18.0,18,0.0,Optimal,507,287225,26,2759,37
11906,fpss-outp-fps1,../inputs/case2868rte.graphml,2868,3471,983,3,8982,5165,2,722.0,722,0.0,Optimal,2090,4613779,24,46000,27
11907,fpss-outp-fps1-fps2-fps3,../inputs/case6470rte.graphml,6470,8066,2352,6,16457,12298,1,1325.0,1325,0.0,Optimal,1797,7546401,19,107737,20
11908,fpss-outp-fps1-fps2,../inputs/case14.graphml,14,20,2,5,19,16,2,3.0,3,0.0,Optimal,1,799,3,19,0
11909,fpss-outp-fps1-fps2,../inputs/case6470rte.graphml,6470,8066,2352,10,14303,11300,0,1303.0,1303,0.0,Optimal,3149,7473784,27,158036,41
11910,fpss-outp-fps3,../inputs/case_iceland118.graphml,189,203,110,5,531,319,3,40.0,40,0.0,Optimal,1,20090,6,362,0
11911,fpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,8,15039,8950,4,1317.0,1317,0.0,Optimal,365,2530388,23,187067,108
11912,fpss-outp-fps1,../inputs/case1951rte.graphml,1951,2375,651,4,5710,3361,3,441.0,441,0.0,Optimal,231,821683,22,21949,20
11913,fpss-outp-fps1-fps2,../inputs/case_illinois200.graphml,200,245,44,3,599,352,4,57.0,57,0.0,Optimal,1,44910,5,450,2
11914,fpss-outp-fps2-fps3,../inputs/case2746wp.graphml,2746,3274,704,2,7969,4358,0,775.0,775,0.0,Optimal,1821,10132610,36,47559,101
11915,fpss-outp-fps3,../inputs/case2746wop.graphml,2746,3300,709,5,5377,3586,0,681.0,681,0.0,Optimal,557,1020540,17,16778,61
11916,fpss-outp-fps1-fps2,../inputs/case145.graphml,145,422,71,14,629,604,3,18.0,18,0.0,Optimal,245,119689,15,1049,13
11917,fpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,15,18715,12215,3,2010.0,2010,0.0,Optimal,8692,22008250,19,119448,142
11918,fpss-outp-fps3,../inputs/case2746wop.graphml,2746,3300,709,1,10908,5764,3,1187.0,1187,0.0,Optimal,2940,3636838,14,24782,84
11919,fpss-outp-fps1-fps2-fps3,../inputs/case2868rte.graphml,2868,3471,983,11,6265,5277,0,598.0,598,0.0,Optimal,1,242756,14,28333,4
11920,fpss-outp-fps2-fps3,../inputs/case_Texas.graphml,2000,2667,376,1,8567,4042,0,939.0,939,0.0,Optimal,2112,2321463,28,29054,62
11921,fpss-outp-fps2-fps3,../inputs/case_Western.graphml,10024,12241,4106,4,28189,15939,3,1928.0,1932,0.002070393374741201,Timeout,102425,900370135,36,506123,190
11922,fpss-outp-fps1-fps3,../inputs/case6468rte.graphml,6468,8065,2384,6,16476,11807,2,1313.0,1313,0.0,Optimal,1724,7229642,18,108685,30
11923,fpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,7,6927,3962,3,587.0,587,0.0,Optimal,99,712012,15,32894,77
11924,fpss-outp-fps3,../inputs/case_illinois200.graphml,200,245,44,2,692,333,2,68.0,68,0.0,Optimal,1,35180,8,661,2
11925,fpss-outp-fps1-fps2,../inputs/case_Texas.graphml,2000,2667,376,3,5763,3248,1,537.0,538,0.0018587360594795538,Timeout,251452,900103444,34,31594,32
11926,fpss-outp-fps1-fps3,../inputs/case_Western.graphml,10024,12241,4106,7,24548,18261,0,1837.0,1837,0.0,Optimal,1844,27941931,17,156196,14
11927,fpss-outp-fps1,../inputs/case_Texas.graphml,2000,2667,376,7,4133,2870,2,432.0,432,0.0,Optimal,2474,8140062,21,14772,19
11928,fpss-outp-fps1-fps2-fps3,../inputs/case6468rte.graphml,6468,8065,2384,8,15018,12160,2,1294.0,1294,0.0,Optimal,2423,6086299,12,102911,10
11929,fpss-outp-fps1-fps2-fps3,../inputs/case2869pegase.graphml,2869,3968,869,3,9223,5372,2,730.0,730,0.0,Optimal,1833,15552933,20,32141,7
11930,fpss-outp-fps1-fps2-fps3,../inputs/case1951rte.graphml,1951,2375,651,10,4262,3588,2,394.0,394,0.0,Optimal,1,93161,6,8236,2
11931,fpss-outp-fps1-fps2-fps3,../inputs/case2737sop.graphml,2737,3266,655,6,4924,3881,1,683.0,683,0.0,Optimal,1,339869,12,8515,2
11932,fpss-outp-fps3,../inputs/case2869pegase.graphml,2869,3968,869,3,9223,4716,4,730.0,730,0.0,Optimal,1605,10572994,34,57037,109
11933,fpss-outp-fps1,../inputs/case89pegase.graphml,89,206,43,8,422,182,3,13.0,13,0.0,Optimal,1,7644,3,112,0
11934,fpss-outp-fps3,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,9563,1,1314.0,1314,0.0,Optimal,25,975225,20,61148,73
11935,fpss-outp,../inputs/case_Texas.graphml,2000,2667,376,14,3705,2377,0,411.0,411,0.0,Optimal,3291,5395646,18,10342,23
11936,fpss-outp-fps1-fps3,../inputs/case2746wp.graphml,2746,3274,704,5,5339,3978,4,687.0,687,0.0,Optimal,1,568733,10,12637,4
11937,fpss-outp-fps2,../inputs/case89pegase.graphml,89,206,43,1,607,215,0,34.0,34,0.0,Optimal,1,10901,9,531,6
11938,fpss-outp-fps1-fps3,../inputs/case3012wp.graphml,3012,3566,726,8,5138,4187,2,755.0,755,0.0,Optimal,1,151151,8,8960,3
11939,fpss-outp-fps1,../inputs/case9241pegase.graphml,9241,14207,2902,16,18651,13721,2,2010.0,2010,0.0,Optimal,4611,16315704,17,149616,26
11940,fpss-outp-fps1-fps2,../inputs/case118.graphml,118,179,11,0,516,252,1,107.0,107,0.0,Optimal,1,1952,2,73,0
11941,fpss-outp,../inputs/case300.graphml,300,409,66,1,1255,597,0,141.0,141,0.0,Optimal,1,24334,12,1414,8
11942,fpss-outp-fps2,../inputs/case6495rte.graphml,6495,8084,2344,15,13901,9393,3,1314.0,1314,0.0,Optimal,5531,10264260,18,170856,78
11943,fpss-outp-fps1-fps2,../inputs/case118.graphml,118,179,11,3,340,170,1,31.0,31,0.0,Optimal,1,46167,7,238,0
11944,fpss-outp-fps3,../inputs/case89pegase.graphml,89,206,43,8,422,154,0,13.0,13,0.0,Optimal,1,12522,6,282,4
11945,fpss-outp-fps2-fps3,../inputs/case6ww.graphml,6,11,1,1,31,13,4,3.0,3,0.0,Optimal,1,869,1,3,0
11946,fpss-outp-fps1-fps2-fps3,../inputs/case_Western.graphml,10024,12241,4106,11,23851,18808,1,1825.0,1825,0.0,Optimal,2001,26873829,13,129703,6
11947,fpss-outp-fps1-fps2,../inputs/case6515rte.graphml,6515,8104,2344,16,13941,11301,3,1315.0,1315,0.0,Optimal,581,2733925,12,48629,38
11948,fpss-outp-fps3,../inputs/case2746wp.graphml,2746,3274,704,2,7969,4324,1,775.0,775,0.0,Optimal,1853,7180461,29,35658,99
11949,fpss-outp-fps1-fps2,../inputs/case6495rte.graphml,6495,8084,2344,14,13916,11272,0,1314.0,1314,0.0,Optimal,702,3564892,17,118480,34
11950,fpss-outp-fps2,../inputs/case9.graphml,9,9,4,0,37,22,0,5.0,5,0.0,Optimal,1,2689,3,67,1
11951,fpss-outp-fps1,../inputs/case3375wp.graphml,3374,4068,889,1,13497,7579,3,1454.0,1454,0.0,Optimal,2088,4964828,18,38620,25
11952,fpss-outp-fps3,../inputs/case57.graphml,57,78,15,5,109,74,1,12.0,12,0.0,Optimal,1,4658,4,73,0
11953,fpss-outp-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,1,43753,20354,1,4316.0,4316,0.0,Optimal,4130,30764765,43,488982,485
11954,fpss-outp,../inputs/case2868rte.graphml,2868,3471,983,7,6942,3941,0,600.0,600,0.0,Optimal,395,1063400,19,27221,46
11955,fpss-outp-fps3,../inputs/case6468rte.graphml,6468,8065,2384,9,14613,9642,4,1292.0,1292,0.0,Optimal,5857,13002213,17,111571,101
11956,fpss-outp-fps1,../inputs/case3012wp.graphml,3012,3566,726,7,5210,4174,0,755.0,755,0.0,Optimal,1,249324,11,13297,4
11957,fpss-outp-fps2-fps3,../inputs/case2746wop.graphml,2746,3300,709,7,4896,3548,3,677.0,677,0.0,Optimal,1,205178,11,12591,53
11958,fpss-outp-fps1,../inputs/case13659pegase.graphml,13659,18625,4024,29,26814,20303,1,2721.0,2721,0.0,Optimal,5,2623238,11,236379,21
11959,fpss-outp-fps1-fps2-fps3,../inputs/case2746wop.graphml,2746,3300,709,3,6696,4328,1,698.0,698,0.0,Optimal,2175,4787594,13,10614,0
11960,fpss-outp-fps2-fps3,../inputs/case_illinois200.graphml,200,245,44,0,874,490,3,156.0,156,0.0,Optimal,1,4570,4,375,7
11961,fpss-outp-fps1-fps2,../inputs/case_ieee30.graphml,30,41,7,7,55,45,1,6.0,6,0.0,Optimal,1,1053,3,36,0
11962,fpss-outp-fps1-fps2,../inputs/case_Texas.graphml,2000,2667,376,9,3973,2865,2,417.0,417,0.0,Optimal,11236,9469736,20,12898,11
11963,fpss-outp-fps1-fps2,../inputs/case6468rte.graphml,6468,8065,2384,11,14199,11349,0,1291.0,1291,0.0,Optimal,115,1668149,12,41072,36
11964,fpss-outp-fps1-fps2-fps3,../inputs/case1951rte.graphml,1951,2375,651,7,4691,3638,0,401.0,401,0.0,Optimal,1,275290,9,8429,3
11965,fpss-outp-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,22,27608,46315,2,2724.0,2724,0.0,Optimal,1,2230144,12,206185,88
11966,fpss-outp-fps1,../inputs/case2736sp.graphml,2736,3265,645,6,4911,3787,2,682.0,682,0.0,Optimal,1,432517,10,12799,3
11967,fpss-outp-fps1-fps3,../inputs/case_ieee30.graphml,30,41,7,6,62,42,4,6.0,6,0.0,Optimal,1,1172,4,41,0
11968,fpss-outp,../inputs/case96rts.graphml,73,108,9,3,200,105,2,20.0,20,0.0,Optimal,1,21145,6,116,0
11969,fpss-outp-fps1-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,9,20657,14418,3,2010.0,2010,0.0,Optimal,821,6623612,15,127529,16
11970,fpss-outp-fps1-fps2,../inputs/case1951rte.graphml,1951,2375,651,12,4170,3318,0,393.0,393,0.0,Optimal,1,97067,7,8055,6
11971,fpss-outp-fps1,../inputs/case30.graphml,30,41,7,3,85,47,3,7.0,7,0.0,Optimal,1,1404,3,47,0
11972,fpss-outp-fps1,../inputs/case_Western.graphml,10024,12241,4106,17,23720,17746,0,1825.0,1825,0.0,Optimal,1885,24000808,20,102112,32
11973,fpss-outp-fps1-fps2,../inputs/case89pegase.graphml,89,206,43,13,281,177,3,13.0,13,0.0,Optimal,1,4665,5,149,0
11974,fpss-outp-fps1-fps2-fps3,../inputs/case2868rte.graphml,2868,3471,983,0,13053,8133,3,1924.0,1924,0.0,Optimal,5811,2804224,19,63583,25
11975,fpss-outp-fps3,../inputs/case6468rte.graphml,6468,8065,2384,7,15650,9766,0,1300.0,1300,0.0,Optimal,7569,16725503,23,185462,120
11976,fpss-outp-fps1,../inputs/case_Western.graphml,10024,12241,4106,1,44801,24369,2,3589.0,3589,0.0,Optimal,1660,21923089,36,581263,110
11977,fpss-outp,../inputs/case1951rte.graphml,1951,2375,651,14,4117,2603,1,393.0,393,0.0,Optimal,1,109016,14,10582,19
11978,fpss-outp-fps1-fps2-fps3,../inputs/case1888rte.graphml,1888,2308,681,11,4122,3569,1,375.0,375,0.0,Optimal,1,88951,5,4094,1
11979,fpss-outp-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,2,35975,16465,0,2696.0,2701,0.0018511662347278786,Timeout,96563,900655245,96,824665,499
11980,fpss-outp-fps3,../inputs/case_Texas.graphml,2000,2667,376,5,4369,2565,4,462.0,462,0.0,Optimal,1984,18171729,24,20937,30
11981,fpss-outp-fps1-fps3,../inputs/case_GB2224.graphml,2224,2804,1367,1,11195,7121,1,821.0,821,0.0,Optimal,1905,4133848,28,49315,115
11982,fpss-outp-fps1-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,41,16891,14175,1,2010.0,2010,0.0,Optimal,1,1618956,12,138991,21
11983,fpss-outp-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,9,32035,46670,2,2856.0,2856,0.0,Optimal,2951,20086001,17,198213,120
11984,fpss-outp-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,4,28243,14467,0,2094.0,2094,0.0,Optimal,76868,660849896,41,452626,295
11985,fpss-outp-fps1-fps2,../inputs/case2848rte.graphml,2848,3442,1023,6,7319,5124,3,593.0,593,0.0,Optimal,1241,2152430,13,27744,15
11986,fpss-outp-fps2-fps3,../inputs/case30.graphml,30,41,7,5,64,45,0,6.0,6,0.0,Optimal,1,2586,4,42,0
11987,fpss-outp-fps1-fps2,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,13498,4,1901.0,1902,0.0005257623554153522,Timeout,176773,900418734,41,297518,66
11988,fpss-outp-fps1-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,3,31475,16785,3,2228.0,2233,0.0022391401701746527,Timeout,91532,900584668,39,305698,30
11989,fpss-outp-fps1,../inputs/case3012wp.graphml,3012,3566,726,4,6235,4360,1,762.0,762,0.0,Optimal,3882,5140769,15,17316,9
11990,fpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,14,5427,3740,1,612.0,612,0.0,Optimal,1,179548,13,16069,34
11991,fpss-outp-fps1,../inputs/case2868rte.graphml,2868,3471,983,3,8982,5165,1,722.0,722,0.0,Optimal,2090,4608592,24,45792,27
11992,fpss-outp-fps3,../inputs/case2736sp.graphml,2736,3265,645,4,5722,3612,4,689.0,689,0.0,Optimal,3707,4444940,22,24927,62
11993,fpss-outp,../inputs/case3120sp.graphml,3120,3684,798,4,6575,4125,1,774.0,774,0.0,Optimal,1949,4650030,24,28321,85
11994,fpss-outp,../inputs/case1951rte.graphml,1951,2375,651,6,5006,2710,1,406.0,406,0.0,Optimal,1,271226,17,20115,37
11995,fpss-outp-fps3,../inputs/case3375wp.graphml,3374,4068,889,11,6025,4343,4,816.0,816,0.0,Optimal,1,323141,11,23748,65
11996,fpss-outp-fps1-fps2-fps3,../inputs/case2383wp.graphml,2383,2886,552,8,4143,3332,0,594.0,594,0.0,Optimal,1,105714,7,3883,0
11997,fpss-outp-fps1-fps2,../inputs/case1354pegase.graphml,1354,1710,422,7,2853,2064,3,313.0,313,0.0,Optimal,1,62563,6,2235,1
11998,fpss-outp-fps2,../inputs/case2746wp.graphml,2746,3274,704,2,7969,4316,2,775.0,775,0.0,Optimal,5907,11410909,35,46463,106
11999,fpss-outp-fps1,../inputs/case2737sop.graphml,2737,3266,655,3,6519,4156,4,705.0,705,0.0,Optimal,2254,5757826,17,21662,13
12000,fpss-outp-fps1-fps2-fps3,../inputs/case118.graphml,118,179,11,8,167,135,0,29.0,29,0.0,Optimal,1,5376,5,115,0
12001,fpss-outp-fps2-fps3,../inputs/case6495rte.graphml,6495,8084,2344,4,18840,10856,3,1424.0,1424,0.0,Optimal,1780,26164163,25,192011,122
12002,fpss-outp-fps1,../inputs/case9241pegase.graphml,9241,14207,2902,20,18305,13703,1,2010.0,2010,0.0,Optimal,5736,17809109,18,121498,33
12003,fpss-outp-fps3,../inputs/case_south_carolina500.graphml,500,584,211,12,1365,773,1,75.0,75,0.0,Optimal,1,16162,3,780,1
12004,fpss-outp-fps1,../inputs/case_GB2224.graphml,2224,2804,1367,12,6309,5038,3,322.0,322,0.0,Optimal,1850,2690774,27,42306,124
12005,fpss-outp-fps2-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,35,17116,12981,4,2010.0,2010,0.0,Optimal,159,2063021,11,141807,129
12006,fpss-outp-fps1,../inputs/case33bw.graphml,33,32,1,0,98,67,3,32.0,32,0.0,Optimal,0,604,2,15,0
12007,fpss-outp,../inputs/case3120sp.graphml,3120,3684,798,4,6575,4125,0,774.0,774,0.0,Optimal,1949,4665524,24,26340,85
12008,fpss-outp-fps2-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,14,28717,51525,1,2760.0,2760,0.0,Optimal,33,3701407,16,158272,99
12009,fpss-outp-fps1-fps3,../inputs/case6515rte.graphml,6515,8104,2344,6,16553,11778,4,1338.0,1338,0.0,Optimal,1727,7472570,16,123901,35
12010,fpss-outp-fps1-fps3,../inputs/case9241pegase.graphml,9241,14207,2902,0,45305,23416,2,6600.0,6600,0.0,Optimal,1834,9467955,31,330207,329
12011,fpss-outp-fps3,../inputs/case6495rte.graphml,6495,8084,2344,14,13916,9562,2,1314.0,1314,0.0,Optimal,1,954148,18,65326,83
12012,fpss-outp,../inputs/case2746wop.graphml,2746,3300,709,8,4832,3460,0,677.0,677,0.0,Optimal,1,179454,13,12523,46
12013,fpss-outp-fps1,../inputs/case2736sp.graphml,2736,3265,645,2,7847,4583,4,776.0,776,0.0,Optimal,2018,13975798,27,31461,9
12014,fpss-outp-fps1-fps3,../inputs/case2746wp.graphml,2746,3274,704,1,10813,6144,3,1194.0,1194,0.0,Optimal,1,351583,12,24393,3
12015,fpss-outp-fps1-fps3,../inputs/case6495rte.graphml,6495,8084,2344,15,13901,11439,1,1314.0,1314,0.0,Optimal,7617,16758688,19,228243,29
12016,fpss-outp-fps1-fps2-fps3,../inputs/case1951rte.graphml,1951,2375,651,11,4218,3584,3,393.0,393,0.0,Optimal,1,91501,7,6886,2
12017,fpss-outp-fps2-fps3,../inputs/case3375wp.graphml,3374,4068,889,8,6150,4470,2,816.0,816,0.0,Optimal,1,331487,10,18448,63
12018,fpss-outp-fps1-fps2,../inputs/case2868rte.graphml,2868,3471,983,7,6942,5033,2,600.0,600,0.0,Optimal,1464,1947294,15,24992,15
12019,fpss-outp-fps1-fps2-fps3,../inputs/case14.graphml,14,20,2,1,58,29,1,6.0,6,0.0,Optimal,1,790,3,16,0
12020,fpss-outp-fps1,../inputs/case_south_carolina500.graphml,500,584,211,11,1365,971,4,75.0,75,0.0,Optimal,1,15907,3,731,0
12021,fpss-outp-fps1,../inputs/case3375wp.graphml,3374,4068,889,5,6918,4999,0,821.0,821,0.0,Optimal,2474,4312744,15,21346,21
12022,fpss-outp-fps1-fps2,../inputs/case145.graphml,145,422,71,18,528,598,4,18.0,18,0.0,Optimal,12,93619,13,746,15
12023,fpss-outp-fps1-fps3,../inputs/case13659pegase.graphml,13659,18625,4024,40,26205,48867,3,2721.0,2721,0.0,Optimal,67,2573274,9,208981,17
