,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
9080,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,1,44801,44810,0,3589.0,3589,0.0,Optimal,1619,23414227,20,81167,19
9081,efpss-outp-init-cuts5m100f,../inputs/case1354pegase.graphml,1354,1710,422,9,2677,3794,4,311.0,311,0.0,Optimal,1,48112,5,898,0
9082,efpss-outp-init-cuts5m100f,../inputs/case300.graphml,300,409,66,9,517,674,0,72.0,72,0.0,Optimal,1,9574,2,160,0
9083,efpss-outp-init-cuts5m1000f,../inputs/case300.graphml,300,409,66,2,1103,828,3,94.0,94,0.0,Optimal,63,138494,10,719,1
9084,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,0,30031,17315,3,4204.0,4204,0.0,Optimal,7753,30593526,161,820197,13241
9085,efpss-outp-init,../inputs/case1354pegase.graphml,1354,1710,422,2,4721,4273,4,467.0,467,0.0,Optimal,14855,6552380,16,5609,3
9086,efpss-outp-init-cuts1m100f,../inputs/case2746wop.graphml,2746,3300,709,8,4832,6426,1,677.0,677,0.0,Optimal,1,152860,10,3025,0
9087,efpss-outp-init-cuts5m100f,../inputs/case1354pegase.graphml,1354,1710,422,1,5393,4609,2,703.0,703,0.0,Optimal,1,99474,4,1523,0
9088,efpss-outp-init-cuts5m1000f,../inputs/case_Western.graphml,10024,12241,4106,11,23851,38197,0,1825.0,1825,0.0,Optimal,1942,32000500,15,32357,8
9089,efpss-inp-outp-init,../inputs/case1951rte.graphml,1951,2375,651,5,5330,8246,2,417.0,417,0.0,Optimal,1414,1364878,14,6161,3
9090,efpss-outp-init-cuts5m100f,../inputs/case33bw.graphml,33,32,1,2,43,37,1,11.0,11,0.0,Optimal,1,1293,2,22,0
9091,efpss-inp-outp,../inputs/case145.graphml,145,422,71,10,805,354,3,18.0,18,0.0,Optimal,399,103703,17,1201,33
9092,efpss-outp-init-cuts5m100f,../inputs/case3012wp.graphml,3012,3566,726,8,5138,6818,1,755.0,755,0.0,Optimal,1,150114,9,4334,3
9093,efpss-outp-init-cuts5m100f,../inputs/case1354pegase.graphml,1354,1710,422,9,2677,3794,1,311.0,311,0.0,Optimal,1,48263,5,893,0
9094,efpss-outp-init-cuts1m100f,../inputs/case2848rte.graphml,2848,3442,1023,7,6927,10393,2,587.0,587,0.0,Optimal,1,532410,10,5130,1
9095,efpss-outp-init-cuts5m1000f,../inputs/case118.graphml,118,179,11,1,509,309,1,56.0,56,0.0,Optimal,1,6987,3,104,0
9096,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,3,80,40,2,8.0,8,0.0,Optimal,1,1467,2,12,0
9097,efpss-outp-init-cuts5m100f,../inputs/case2737sop.graphml,2737,3266,655,4,5735,6481,4,690.0,690,0.0,Optimal,3622,4160697,15,6406,2
9098,efpss-outp-init-cuts1m1000f,../inputs/case_Texas.graphml,2000,2667,376,15,3705,6773,3,411.0,411,0.0,Optimal,110,1624517,7,2307,0
9099,efpss-outp-init,../inputs/case2746wp.graphml,2746,3274,704,7,4866,6366,0,684.0,684,0.0,Optimal,1,163550,9,2973,0
9100,efpss-inp-outp-init,../inputs/case1951rte.graphml,1951,2375,651,5,5330,8246,3,417.0,417,0.0,Optimal,1414,1369931,14,6229,3
9101,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,5,17585,13759,1,1369.0,1369,0.0,Optimal,1747,7677628,29,47064,143
9102,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,23050,4,1314.0,1314,0.0,Optimal,1,876037,12,16264,11
9103,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,6,29,29,0,7.0,7,0.0,Optimal,1,1884,2,15,0
9104,efpss-inp-outp-init,../inputs/case39.graphml,39,46,10,1,154,144,1,16.0,16,0.0,Optimal,1,3406,2,59,0
9105,efpss-outp-init-cuts5m1000f,../inputs/case89pegase.graphml,89,206,43,14,239,353,1,13.0,13,0.0,Optimal,1,3987,2,63,0
9106,efpss-outp-init-cuts5m100f,../inputs/case3375wp.graphml,3374,4068,889,7,6286,8569,1,816.0,816,0.0,Optimal,1,584830,12,6466,8
9107,efpss-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,14,13916,22955,3,1291.0,1291,0.0,Optimal,1,355177,10,13737,5
9108,efpss-inp,../inputs/case24_ieee_rts.graphml,24,34,4,3,59,39,1,6.0,6,0.0,Optimal,1,3071,6,65,2
9109,efpss-inp-outp-init,../inputs/case118.graphml,118,179,11,1,509,342,2,56.0,56,0.0,Optimal,1,7162,2,80,0
9110,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,1,9357,7608,4,1065.0,1065,0.0,Optimal,1,237580,7,4141,2
9111,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,8,21161,23491,3,2011.0,2011,0.0,Optimal,1880,8526510,21,34666,9
9112,efpss-inp,../inputs/case33bw.graphml,33,32,1,2,43,37,3,11.0,11,0.0,Optimal,1,772,2,11,0
9113,efpss-outp-init-cuts5m100f,../inputs/case145.graphml,145,422,71,13,699,1161,0,18.0,18,0.0,Optimal,1,54800,10,454,9
9114,efpss-inp,../inputs/case30.graphml,30,41,7,3,85,50,1,7.0,7,0.0,Optimal,1,2706,6,166,8
9115,efpss-outp-init-cuts5m1000f,../inputs/case13659pegase.graphml,13659,18625,4024,0,63414,56587,1,10121.0,10122,9.879470460383324e-05,Optimal,1730,14593837,27,142035,218
9116,efpss-outp-init,../inputs/case145.graphml,145,422,71,0,1295,1291,3,91.0,91,0.0,Optimal,2175,128031,22,3890,49
9117,efpss-outp-init-cuts5m100f,../inputs/case_ieee30.graphml,30,41,7,6,62,82,3,6.0,6,0.0,Optimal,1,1690,3,24,0
9118,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,9,20657,12386,1,2010.0,2010,0.0,Optimal,2330,8489714,35,56216,197
9119,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,9,20657,23435,0,2010.0,2010,0.0,Optimal,2166,10319544,15,23871,11
9120,efpss-outp-init,../inputs/case118.graphml,118,179,11,4,280,219,1,30.0,30,0.0,Optimal,1,17428,5,102,0
9121,efpss-inp-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,13,13930,27335,3,1291.0,1291,0.0,Optimal,1,409393,10,14189,6
9122,efpss-outp-init-cuts1m100f,../inputs/case3120sp.graphml,3120,3684,798,4,6575,7415,0,774.0,774,0.0,Optimal,2061,4669914,14,7762,4
9123,efpss-outp-init-cuts5m1000f,../inputs/case2746wp.graphml,2746,3274,704,5,5339,6441,1,687.0,687,0.0,Optimal,242,888973,11,4438,1
9124,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,36,17008,23195,1,2010.0,2010,0.0,Optimal,1,2221289,15,22451,12
9125,efpss-outp-init-cuts1m100f,../inputs/case2868rte.graphml,2868,3471,983,13,6156,10481,2,598.0,598,0.0,Optimal,1,143875,8,4824,3
9126,efpss-outp-init-cuts1m100f,../inputs/case13659pegase.graphml,13659,18625,4024,2,50620,47424,0,5143.0,5147,0.0007771517388770158,Timeout,91647,901686459,41,175652,18
9127,efpss-outp-init-cuts1m100f,../inputs/case_Western.graphml,10024,12241,4106,1,44801,44810,4,3589.0,3589,0.0,Optimal,1623,32256296,20,80323,11
9128,efpss-outp-init-cuts5m100f,../inputs/case6468rte.graphml,6468,8065,2384,13,13930,22956,0,1291.0,1291,0.0,Optimal,1,403077,10,13361,5
9129,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,0,48,39,3,5.0,5,0.0,Optimal,1,806,2,6,0
9130,efpss-outp-init-cuts5m100f,../inputs/case_Texas.graphml,2000,2667,376,11,3819,6782,1,412.0,412,0.0,Optimal,13,1284618,12,3131,0
9131,efpss-outp-init-cuts1m100f,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,10876,2,322.0,322,0.0,Optimal,1933,2941091,21,9497,54
9132,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,11,14257,8884,1,1315.0,1315,0.0,Optimal,1,634410,17,19942,67
9133,efpss-inp,../inputs/case2746wp.graphml,2746,3274,704,2,7969,4996,1,775.0,775,0.0,Optimal,3395,11642393,70,65723,1567
9134,efpss-inp-outp-init,../inputs/case2383wp.graphml,2383,2886,552,9,4089,6933,1,594.0,594,0.0,Optimal,1,110090,5,1761,0
9135,efpss-outp-init-cuts1m1000f,../inputs/case89pegase.graphml,89,206,43,3,509,385,0,17.0,17,0.0,Optimal,1,23379,6,189,0
9136,efpss-outp-init-cuts1m1000f,../inputs/case3120sp.graphml,3120,3684,798,0,12750,10328,3,2328.0,2328,0.0,Optimal,1,204361,5,3635,3
9137,efpss-outp-init,../inputs/case300.graphml,300,409,66,10,517,674,4,72.0,72,0.0,Optimal,1,7600,2,145,0
9138,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,0,869,488,4,96.0,96,0.0,Optimal,1,7957,7,598,13
9139,efpss-outp-init-cuts5m1000f,../inputs/case89pegase.graphml,89,206,43,8,422,369,4,13.0,13,0.0,Optimal,1,7754,2,58,0
9140,efpss-outp-init-cuts5m1000f,../inputs/case2746wop.graphml,2746,3300,709,2,8082,7275,4,771.0,771,4.0195891004311765e-12,Optimal,2944,17948692,25,13650,2
9141,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,15,18715,12215,0,2010.0,2010,0.0,Optimal,9041,20722241,21,31059,144
9142,efpss-outp-init-cuts1m1000f,../inputs/case_Texas.graphml,2000,2667,376,12,3771,6778,2,411.0,411,0.0,Optimal,1,1235293,9,2751,1
9143,efpss-outp-init-cuts1m1000f,../inputs/case2868rte.graphml,2868,3471,983,0,13053,13346,3,1924.0,1924,0.0,Optimal,290,560496,14,15095,32
9144,efpss-outp-init-cuts1m100f,../inputs/case6468rte.graphml,6468,8065,2384,13,13930,22956,3,1291.0,1291,0.0,Optimal,1,374881,9,12985,5
9145,efpss-outp-init-cuts1m100f,../inputs/case1354pegase.graphml,1354,1710,422,5,3364,3896,0,322.0,322,0.0,Optimal,1,147833,11,2599,2
9146,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,0,11170,9000,4,2096.0,2096,0.0,Optimal,1,163368,3,2187,3
9147,efpss-outp-init-cuts5m100f,../inputs/case6ww.graphml,6,11,1,0,31,16,4,5.0,5,0.0,Optimal,1,433,2,4,0
9148,efpss-inp-outp-init,../inputs/case_Western.graphml,10024,12241,4106,5,26049,47318,3,1873.0,1873,0.0,Optimal,3266,73361635,26,63293,6
9149,efpss-outp-init-cuts1m1000f,../inputs/case2737sop.graphml,2737,3266,655,0,11185,9029,3,2087.0,2087,0.0,Optimal,1,164369,4,2398,2
9150,efpss-outp-init-cuts5m1000f,../inputs/case2848rte.graphml,2848,3442,1023,13,6127,10304,0,585.0,585,0.0,Optimal,1,135901,7,4624,2
9151,efpss-outp-init-cuts1m1000f,../inputs/case300.graphml,300,409,66,7,542,677,3,73.0,73,0.0,Optimal,1,10623,3,161,0
9152,efpss-outp,../inputs/case11_iwamoto.graphml,11,11,6,0,48,28,3,5.0,5,0.0,Optimal,1,677,2,7,0
9153,efpss-inp-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,16,18651,28088,3,2010.0,2010,0.0,Optimal,5019,16026287,12,20963,8
9154,efpss-outp-init-cuts1m100f,../inputs/case6468rte.graphml,6468,8065,2384,3,20197,24041,1,1544.0,1544,0.0,Optimal,1885,28223593,20,39105,13
9155,efpss-outp-init-cuts5m1000f,../inputs/case6468rte.graphml,6468,8065,2384,4,18773,23685,3,1408.0,1408,0.0,Optimal,1769,17742433,19,36104,7
9156,efpss-inp-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,35,17116,28026,2,2010.0,2010,0.0,Optimal,1,1349872,11,18540,7
9157,efpss-outp-init-cuts5m1000f,../inputs/case3375wp.graphml,3374,4068,889,6,6510,8601,0,818.0,818,0.0,Optimal,16,890277,13,7163,9
9158,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,7,22185,23619,2,2014.0,2014,0.0,Optimal,1965,10085196,16,28282,9
9159,efpss-inp-outp-init,../inputs/case118.graphml,118,179,11,4,280,252,0,30.0,30,0.0,Optimal,1,21271,5,112,0
9160,efpss-outp-init,../inputs/case24_ieee_rts.graphml,24,34,4,0,105,65,4,20.0,20,0.0,Optimal,1,1106,2,18,0
9161,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,13,1365,998,1,75.0,75,0.0,Optimal,143,127245,18,4623,512
9162,efpss-outp-init-cuts1m100f,../inputs/case_GB2224.graphml,2224,2804,1367,14,6282,10858,4,322.0,322,0.0,Optimal,2067,2884775,22,10748,58
9163,efpss-outp-init-cuts1m1000f,../inputs/case_Western.graphml,10024,12241,4106,10,23895,38201,0,1827.0,1827,0.0,Optimal,1795,21210636,17,46270,7
9164,efpss-outp-init-cuts1m1000f,../inputs/case30.graphml,30,41,7,4,69,74,4,6.0,6,0.0,Optimal,1,1512,3,26,0
9165,efpss-inp-outp-init,../inputs/case_GB2224.graphml,2224,2804,1367,2,9809,13716,4,518.0,518,0.0,Optimal,7633,26882945,27,21414,106
9166,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,10,14353,8890,4,1291.0,1291,0.0,Optimal,1,680816,13,18650,84
9167,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,13,13930,10849,4,1291.0,1291,0.0,Optimal,1858,4085578,29,52716,2252
9168,efpss-outp-init-cuts5m100f,../inputs/case24_ieee_rts.graphml,24,34,4,3,59,46,3,6.0,6,0.0,Optimal,1,1209,3,17,0
9169,efpss-outp-init-cuts1m100f,../inputs/case89pegase.graphml,89,206,43,5,468,376,0,14.0,14,0.0,Optimal,1,17508,5,139,0
9170,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,4,18765,11573,2,1419.0,1419,0.0,Optimal,4346,28915999,88,207990,4442
9171,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,8,15018,8961,2,1294.0,1294,0.0,Optimal,660,2534846,16,23933,98
9172,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,8852,0,1291.0,1291,0.0,Optimal,1,495929,13,17089,70
9173,efpss-outp-init-cuts1m1000f,../inputs/case145.graphml,145,422,71,1,1284,1280,0,55.0,55,0.0,Optimal,1,34578,3,291,0
9174,efpss-outp,../inputs/case5.graphml,5,6,0,0,17,10,1,5.0,5,0.0,Optimal,0,396,1,2,0
9175,efpss-outp-init-cuts1m100f,../inputs/case2869pegase.graphml,2869,3968,869,7,6285,8101,4,616.0,616,0.0,Optimal,1,485930,10,4769,3
9176,efpss-outp-init-cuts1m1000f,../inputs/case145.graphml,145,422,71,18,528,1150,2,18.0,18,0.0,Optimal,1,44696,12,446,10
9177,efpss-outp-init-cuts1m100f,../inputs/case6515rte.graphml,6515,8104,2344,2,23724,25407,3,1927.0,1929,0.0010368066355624676,Timeout,264729,900807176,23,47794,12
9178,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,0,14161,8545,3,2498.0,2498,0.0,Optimal,4885,3902156,63,111913,3968
9179,efpss-outp-init,../inputs/case24_ieee_rts.graphml,24,34,4,0,105,65,2,20.0,20,0.0,Optimal,1,1175,2,18,0
9180,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,10,6331,5871,4,598.0,598,0.0,Optimal,1,207030,17,7813,27
9181,efpss-outp-init-cuts5m1000f,../inputs/case_ieee30.graphml,30,41,7,6,62,82,2,6.0,6,0.0,Optimal,1,1572,3,24,0
9182,efpss-outp-init-cuts5m100f,../inputs/case2868rte.graphml,2868,3471,983,8,6598,10525,3,600.0,600,0.0,Optimal,1,310875,8,3832,1
9183,efpss-outp-init-cuts1m1000f,../inputs/case9.graphml,9,9,4,2,28,26,4,2.0,2,0.0,Optimal,1,1544,3,21,0
9184,efpss-outp-init-cuts5m1000f,../inputs/case6ww.graphml,6,11,1,2,31,16,1,2.0,2,0.0,Optimal,1,1164,1,3,0
9185,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,14,6099,4828,4,585.0,585,0.0,Optimal,2141,1544273,18,17940,1076
9186,efpss-outp-init-cuts5m1000f,../inputs/case300.graphml,300,409,66,6,577,682,1,74.0,74,0.0,Optimal,1,11118,4,220,0
9187,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,2,40545,23321,2,2322.0,2340,0.007692307692307693,Timeout,54643,900835392,227,1285496,17294
9188,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,4,28189,38944,0,1929.0,1932,0.0015527950310559005,Timeout,143402,900402002,32,74006,13
9189,efpss-outp-init-cuts5m100f,../inputs/case39.graphml,39,46,10,5,71,89,3,9.0,9,0.0,Optimal,1,1804,3,24,0
9190,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,7,4133,6816,4,432.0,432,0.0,Optimal,2914,8208028,11,4305,3
9191,efpss-inp-outp-init,../inputs/case145.graphml,145,422,71,8,850,1289,4,18.0,18,0.0,Optimal,8,192032,13,859,11
9192,efpss-inp,../inputs/case_illinois200.graphml,200,245,44,9,405,333,4,39.0,39,0.0,Optimal,1,17052,11,913,96
9193,efpss-outp-init,../inputs/case89pegase.graphml,89,206,43,12,307,358,4,13.0,13,0.0,Optimal,1,5086,3,45,0
9194,efpss-outp-init-cuts1m100f,../inputs/case6468rte.graphml,6468,8065,2384,10,14353,22992,2,1291.0,1291,0.0,Optimal,1,620376,8,12903,6
9195,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,0,11170,9000,1,2096.0,2096,0.0,Optimal,1,162523,3,2225,3
9196,efpss-inp-outp-init,../inputs/case1951rte.graphml,1951,2375,651,15,4102,8084,2,393.0,393,0.0,Optimal,1,85419,9,3057,1
9197,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,6,4911,6300,3,682.0,682,0.0,Optimal,1,476984,7,2806,0
9198,efpss-outp-init-cuts1m100f,../inputs/case300.graphml,300,409,66,6,577,682,3,74.0,74,0.0,Optimal,1,10876,4,217,0
9199,efpss-outp-init-cuts1m100f,../inputs/case96rts.graphml,73,108,9,5,102,115,0,19.0,19,0.0,Optimal,1,3994,4,50,0
9200,efpss-outp-init-cuts1m1000f,../inputs/case145.graphml,145,422,71,18,528,1150,0,18.0,18,0.0,Optimal,1,47135,12,454,10
9201,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,3,31475,25492,2,2228.0,2233,0.0022391401701746527,Timeout,126873,900599773,38,88759,29
9202,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,1,28016,13241,3,2973.0,2973,0.0,Optimal,1588,7275280,24,60741,263
9203,efpss-outp-init-cuts1m100f,../inputs/case2868rte.graphml,2868,3471,983,2,10245,11393,4,882.0,882,0.0,Optimal,1961,5005152,20,15100,4
9204,efpss-outp-init-cuts5m100f,../inputs/case89pegase.graphml,89,206,43,4,493,381,3,15.0,15,0.0,Optimal,1,14894,5,155,0
9205,efpss-outp-init-cuts1m1000f,../inputs/case_GBreduced29.graphml,29,50,0,6,29,29,1,7.0,7,0.0,Optimal,1,756,2,13,0
9206,efpss-outp-init-cuts1m100f,../inputs/case1888rte.graphml,1888,2308,681,12,4062,6623,2,375.0,375,0.0,Optimal,1,71803,2,1093,0
9207,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,12,6127,4830,0,585.0,585,0.0,Optimal,3116,2186258,20,16520,1134
9208,efpss-outp-init-cuts1m100f,../inputs/case4gs.graphml,4,4,0,0,12,8,2,4.0,4,0.0,Optimal,0,247,1,1,0
9209,efpss-outp-init-cuts5m100f,../inputs/case6515rte.graphml,6515,8104,2344,11,14257,23196,0,1315.0,1315,0.0,Optimal,1,1117503,12,16162,11
9210,efpss-inp-outp,../inputs/case300.graphml,300,409,66,11,506,504,0,72.0,72,0.0,Optimal,1,8904,2,144,0
9211,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,8,405,246,3,39.0,39,0.0,Optimal,1,4282,3,169,2
9212,efpss-outp-init-cuts5m1000f,../inputs/case1951rte.graphml,1951,2375,651,5,5330,6933,4,417.0,417,0.0,Optimal,35,564901,13,5451,3
9213,efpss-inp-outp-init,../inputs/case14.graphml,14,20,2,2,46,32,2,4.0,4,0.0,Optimal,1,2453,3,41,0
9214,efpss-outp-init-cuts5m100f,../inputs/case_Western.graphml,10024,12241,4106,14,23753,38189,4,1825.0,1825,0.0,Optimal,2001,27273281,21,46944,9
9215,efpss-outp-init-cuts1m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,23252,0,2010.0,2010,0.0,Optimal,1,2068192,13,19255,8
9216,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,36,17008,23195,4,2010.0,2010,0.0,Optimal,297,3631092,15,23910,12
9217,efpss-inp-outp-init,../inputs/case_iceland118.graphml,189,203,110,0,869,1084,2,96.0,96,0.0,Optimal,1,8522,4,364,2
9218,efpss-outp-init-cuts5m100f,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,23252,1,2010.0,2010,0.0,Optimal,1097,5848376,13,17894,8
9219,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,12,3771,3056,3,411.0,411,0.0,Optimal,2158,4836808,45,26990,953
9220,efpss-inp-outp-init,../inputs/case1354pegase.graphml,1354,1710,422,5,3364,4671,4,322.0,322,0.0,Optimal,1,148760,10,2270,0
9221,efpss-outp,../inputs/case57.graphml,57,78,15,5,109,74,0,12.0,12,0.0,Optimal,1,6324,3,43,0
9222,efpss-outp,../inputs/case300.graphml,300,409,66,2,1103,521,2,94.0,94,0.0,Optimal,1932,262401,12,1220,12
9223,efpss-outp-init-cuts5m100f,../inputs/case6495rte.graphml,6495,8084,2344,9,14634,23114,2,1315.0,1315,0.0,Optimal,195,2337027,14,19131,11
9224,efpss-outp-init-cuts5m1000f,../inputs/case14.graphml,14,20,2,2,46,27,4,4.0,4,0.0,Optimal,1,1207,3,22,0
9225,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,15,18715,23264,4,2010.0,2010,0.0,Optimal,618,4842338,17,24323,9
9226,efpss-inp-outp-init,../inputs/case2746wop.graphml,2746,3300,709,4,5912,8048,2,683.0,683,0.0,Optimal,3581,3302783,12,5681,0
9227,efpss-outp-init-cuts1m100f,../inputs/case2737sop.graphml,2737,3266,655,0,11185,9029,1,2087.0,2087,0.0,Optimal,1,161396,4,2433,2
9228,efpss-outp-init-cuts5m1000f,../inputs/case_Western.graphml,10024,12241,4106,4,28189,38944,4,1928.0,1932,0.002070393374741201,Timeout,119278,900369531,40,105339,15
9229,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,5,25568,15026,2,2038.0,2038,0.0,Optimal,2192,21994183,60,154231,2916
9230,efpss-outp-init-cuts1m100f,../inputs/case_Western.graphml,10024,12241,4106,3,32757,40086,4,2012.0,2021,0.004453240969816922,Timeout,42386,901223249,50,138300,16
9231,efpss-outp-init-cuts5m1000f,../inputs/case9241pegase.graphml,9241,14207,2902,12,19247,23303,3,2010.0,2010,0.0,Optimal,1,2560886,17,24574,7
9232,efpss-outp-init-cuts5m1000f,../inputs/case145.graphml,145,422,71,3,1142,1222,3,27.0,27,0.0,Optimal,488,166561,13,1093,10
9233,efpss-outp-init-cuts1m1000f,../inputs/case2868rte.graphml,2868,3471,983,7,6942,10568,4,600.0,600,0.0,Optimal,1,395168,8,4313,1
9234,efpss-outp-init-cuts1m1000f,../inputs/case33bw.graphml,33,32,1,2,43,37,0,11.0,11,0.0,Optimal,1,3544,2,26,0
9235,efpss-outp-init,../inputs/case145.graphml,145,422,71,18,528,1150,2,18.0,18,0.0,Optimal,1,46282,13,524,10
9236,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,1,10685,6348,3,1204.0,1204,0.0,Optimal,3044,4440193,65,72645,1840
9237,efpss-inp-outp-init,../inputs/case2736sp.graphml,2736,3265,645,0,11170,10361,0,2096.0,2096,0.0,Optimal,1,177846,5,4495,3
9238,efpss-outp-init-cuts5m100f,../inputs/case_GB2224.graphml,2224,2804,1367,12,6309,10860,1,322.0,322,0.0,Optimal,2055,2933606,27,11764,58
9239,efpss-outp-init-cuts5m100f,../inputs/case_south_carolina500.graphml,500,584,211,2,2200,2685,0,120.0,120,0.0,Optimal,61,303119,11,1524,0
9240,efpss-outp-init-cuts5m1000f,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,23050,4,1314.0,1314,0.0,Optimal,1,1159132,12,16476,11
9241,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,13231,2,1291.0,1291,0.0,Optimal,1,524153,14,17942,64
9242,efpss-outp-init-cuts5m100f,../inputs/case_iceland118.graphml,189,203,110,0,869,928,1,96.0,96,0.0,Optimal,1,9248,6,397,8
9243,efpss-outp-init-cuts5m1000f,../inputs/case6495rte.graphml,6495,8084,2344,4,18840,23789,1,1424.0,1424,0.0,Optimal,1765,20872942,18,28899,8
9244,efpss-outp-init-cuts5m100f,../inputs/case3012wp.graphml,3012,3566,726,4,6235,7013,2,762.0,762,0.0,Optimal,10066,9427007,12,6701,3
9245,efpss-inp-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,27,17683,28044,0,2010.0,2010,0.0,Optimal,1,1963652,13,20943,9
9246,efpss-outp-init-cuts5m1000f,../inputs/case145.graphml,145,422,71,2,1220,1248,4,35.0,35,0.0,Optimal,1,74378,7,562,0
9247,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,5,26049,14459,1,1873.0,1873,0.0,Optimal,3879,77491078,26,72122,152
9248,efpss-outp-init-cuts5m100f,../inputs/case4gs.graphml,4,4,0,1,12,8,3,2.0,2,0.0,Optimal,1,384,1,1,0
9249,efpss-outp-init-cuts1m100f,../inputs/case2737sop.graphml,2737,3266,655,2,7860,7124,3,779.0,779,0.0,Optimal,2241,17582677,21,13184,2
9250,efpss-outp-init,../inputs/case96rts.graphml,73,108,9,0,318,188,2,64.0,64,0.0,Optimal,1,1479,2,33,0
9251,efpss-outp-init,../inputs/case39.graphml,39,46,10,4,76,90,3,9.0,9,0.0,Optimal,1,1790,3,24,0
9252,efpss-outp-init-cuts5m1000f,../inputs/case9.graphml,9,9,4,0,37,32,0,5.0,5,0.0,Optimal,1,2928,2,20,0
9253,efpss-outp-init-cuts1m1000f,../inputs/case2736sp.graphml,2736,3265,645,5,5187,6346,2,684.0,684,0.0,Optimal,381,835078,8,3859,1
9254,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,36,17008,12146,3,2010.0,2010,0.0,Optimal,2236,6999614,15,27685,127
9255,efpss-outp-init-cuts5m100f,../inputs/case2736sp.graphml,2736,3265,645,6,4911,6300,4,682.0,682,0.0,Optimal,1,488084,11,3714,0
9256,efpss-outp-init-cuts5m100f,../inputs/case3375wp.graphml,3374,4068,889,3,8436,9017,3,851.0,851,0.0,Optimal,2660,15335037,23,16557,10
9257,efpss-outp-init-cuts5m1000f,../inputs/case2736sp.graphml,2736,3265,645,8,4685,6269,0,682.0,682,0.0,Optimal,1,148967,10,4175,2
9258,efpss-inp-outp-init,../inputs/case_illinois200.graphml,200,245,44,3,599,795,2,57.0,57,0.0,Optimal,51,102158,5,350,0
9259,efpss-outp-init-cuts1m100f,../inputs/case2746wop.graphml,2746,3300,709,5,5377,6510,4,681.0,681,0.0,Optimal,3196,3207806,13,5038,0
9260,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,5,26049,23261,4,1873.0,1873,0.0,Optimal,31792,257841801,33,93903,159
