,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
4436,forts,../inputs/case3012wp.graphml,3012,3566,726,1,9594,2462,2,1299.0,-1,100.0,Timeout,357661,900304452,597,1166612,16327
4437,brimkov,../inputs/case1354pegase.graphml,1354,1710,422,12,3888,6186,1,311.0,311,0.0,Optimal,1,94657,0,0,0
4438,brimkov,../inputs/case_iceland118.graphml,189,203,110,0,1058,1376,3,96.0,96,0.0,Optimal,1,136606,0,0,0
4439,jovanovic,../inputs/case_illinois200.graphml,200,245,44,9,605,2112,0,39.0,39,0.0,Optimal,1,71597,0,0,0
4440,forts,../inputs/case13659pegase.graphml,13659,18625,4024,28,14454,24,2,2721.0,2721,0.0,Optimal,1652,5233730,23,776214,52236
4441,jovanovic,../inputs/case118.graphml,118,179,11,1,627,1012,0,56.0,56,0.0,Optimal,1,26945,0,0,0
4442,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,12,43288,153318,0,2781.0,2781,0.0,Optimal,1732,184127474,0,0,0
4443,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,7,22118,39485,1,1300.0,1300,0.0,Optimal,1917,29275439,0,0,0
4444,forts,../inputs/case5.graphml,5,6,0,0,17,5,3,5.0,5,0.0,Optimal,1,477,6,90,25
4445,brimkov,../inputs/case_GBreduced29.graphml,29,50,0,1,158,58,2,15.0,15,0.0,Optimal,1,3924,0,0,0
4446,brimkov,../inputs/case5.graphml,5,6,0,2,16,7,3,2.0,2,0.0,Optimal,1,492,0,0,0
4447,forts,../inputs/case_south_carolina500.graphml,500,584,211,4,843,54,0,89.0,89,0.0,Optimal,2130,691635,35,24157,1656
4448,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,14,20411,39604,3,1314.0,1314,0.0,Optimal,3457,5288411,0,0,0
4449,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,16,27892,89477,4,2010.0,2010,0.0,Optimal,1979,55754472,0,0,0
4450,brimkov,../inputs/case1888rte.graphml,1888,2308,681,10,6054,11398,3,375.0,375,0.0,Optimal,1,671585,0,0,0
4451,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,33,40220,153149,1,2721.0,2721,0.0,Optimal,1760,114409838,0,0,0
4452,brimkov,../inputs/case14.graphml,14,20,2,5,33,27,0,3.0,3,0.0,Optimal,0,1571,0,0,0
4453,forts,../inputs/case_south_carolina500.graphml,500,584,211,11,528,2,2,75.0,75,0.0,Optimal,303,57825,16,21725,1666
4454,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,16,27892,36659,4,2010.0,2010,0.0,Optimal,85,3867336,0,0,0
4455,jovanovic,../inputs/case_GB2224.graphml,2224,2804,1367,14,8506,32873,4,322.0,322,0.0,Optimal,1982,23718082,0,0,0
4456,brimkov,../inputs/case1888rte.graphml,1888,2308,681,4,7459,11617,1,416.0,416,0.0,Optimal,1813,8037244,0,0,0
4457,brimkov,../inputs/case_Texas.graphml,2000,2667,376,13,5719,11701,3,411.0,411,0.0,Optimal,3114,3102361,0,0,0
4458,forts,../inputs/case30.graphml,30,41,7,6,37,1,2,6.0,6,0.0,Optimal,1,890,6,412,105
4459,brimkov,../inputs/case2737sop.graphml,2737,3266,655,0,13922,12484,4,2087.0,2087,0.0,Optimal,1,758886,0,0,0
4460,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,0,36453,80915,1,4235.0,4235,0.0,Optimal,4416,134085421,0,0,0
4461,forts,../inputs/case1354pegase.graphml,1354,1710,422,3,2932,280,3,379.0,379,0.0,Optimal,1983,1907869,62,53199,4682
4462,forts,../inputs/case1354pegase.graphml,1354,1710,422,10,1426,6,0,311.0,311,0.0,Optimal,223,92932,17,30642,4965
4463,forts,../inputs/case9241pegase.graphml,9241,14207,2902,41,9241,0,4,2010.0,2010,0.0,Optimal,1535,4136478,24,482341,41238
4464,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,21,41421,79401,3,2726.0,2726,0.0,Optimal,1,3273774,0,0,0
4465,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,10,9138,33106,2,585.0,585,0.0,Optimal,914,7963105,0,0,0
4466,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,9,1875,7367,4,75.0,75,0.0,Optimal,1,423030,0,0,0
4467,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,2,30162,41835,0,1917.0,1919,0.0010422094841063053,Timeout,42034,900384440,0,0,0
4468,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,30,26722,89426,2,2010.0,2010,0.0,Optimal,1929,49457000,0,0,0
4469,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,1,34440,79232,3,2969.0,2969,0.0,Optimal,1,58561160,0,0,0
4470,jovanovic,../inputs/case_illinois200.graphml,200,245,44,9,605,2112,4,39.0,39,0.0,Optimal,1,67397,0,0,0
4471,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,3,26647,75535,0,1558.0,1559,0.0006414368184733803,Timeout,29605,900353316,0,0,0
4472,brimkov,../inputs/case_illinois200.graphml,200,245,44,0,1074,1304,0,156.0,156,0.0,Optimal,1,61905,0,0,0
4473,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,0,36664,46344,2,4281.0,4281,0.0,Optimal,1862,84934486,0,0,0
4474,brimkov,../inputs/case_ieee30.graphml,30,41,7,4,103,138,1,6.0,6,0.0,Optimal,1,4407,0,0,0
4475,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,14,1837,7364,3,75.0,75,0.0,Optimal,1,234835,0,0,0
4476,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,8,21448,39351,2,1306.0,1306,0.0,Optimal,2133,12740387,0,0,0
4477,jovanovic,../inputs/case24_ieee_rts.graphml,24,34,4,3,83,194,2,6.0,6,0.0,Optimal,1,3728,0,0,0
4478,forts,../inputs/case6495rte.graphml,6495,8084,2344,11,6794,24,3,1314.0,1314,0.0,Optimal,1767,2348427,20,312903,22262
4479,forts,../inputs/case13659pegase.graphml,13659,18625,4024,10,18370,289,3,2815.0,2817,0.0007099751508697196,Timeout,526151,900448708,73,899702,50949
4480,brimkov,../inputs/case3012wp.graphml,3012,3566,726,8,8150,10425,0,755.0,755,0.0,Optimal,1,1436543,0,0,0
4481,jovanovic,../inputs/case145.graphml,145,422,71,16,743,3980,0,18.0,18,0.0,Optimal,1,247745,0,0,0
4482,brimkov,../inputs/case2848rte.graphml,2848,3442,1023,13,8975,17785,3,585.0,585,0.0,Optimal,1,1053827,0,0,0
4483,forts,../inputs/case3012wp.graphml,3012,3566,726,6,3291,37,0,756.0,756,0.0,Optimal,1830,1189924,33,96155,11891
4484,brimkov,../inputs/case300.graphml,300,409,66,6,877,1065,1,74.0,74,0.0,Optimal,1,37959,0,0,0
4485,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,34,26427,89417,3,2010.0,2010,0.0,Optimal,2002,48275247,0,0,0
4486,brimkov,../inputs/case_illinois200.graphml,200,245,44,1,1002,1232,0,97.0,97,0.0,Optimal,1,82866,0,0,0
4487,forts,../inputs/case145.graphml,145,422,71,3,836,76,0,26.0,27,0.037037037037037035,Timeout,2649644,901328757,867,189097,1977
4488,jovanovic,../inputs/case3375wp.graphml,3374,4068,889,3,11810,30978,3,851.0,851,0.0,Optimal,7040,110766046,0,0,0
4489,brimkov,../inputs/case3012wp.graphml,3012,3566,726,4,9247,10620,1,762.0,762,0.0,Optimal,1985,7174819,0,0,0
4490,brimkov,../inputs/case118.graphml,118,179,11,5,343,296,0,29.0,29,0.0,Optimal,1,14350,0,0,0
4491,jovanovic,../inputs/case30.graphml,30,41,7,7,81,270,2,6.0,6,0.0,Optimal,1,4091,0,0,0
4492,forts,../inputs/case2868rte.graphml,2868,3471,983,15,2884,1,0,598.0,598,0.0,Optimal,718,389349,15,100243,10162
4493,brimkov,../inputs/case_Western.graphml,10024,12241,4106,2,50569,69979,2,2327.0,2333,0.002571795970852979,Timeout,12322,900706265,0,0,0
4494,brimkov,../inputs/case24_ieee_rts.graphml,24,34,4,1,128,92,3,10.0,10,0.0,Optimal,1,3433,0,0,0
4495,forts,../inputs/case6515rte.graphml,6515,8104,2344,6,9127,309,4,1338.0,1338,0.0,Optimal,851497,841226095,116,429255,21319
4496,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,15,20369,39297,1,1291.0,1291,0.0,Optimal,4054,6685486,0,0,0
4497,forts,../inputs/case_GB2224.graphml,2224,2804,1367,13,2238,1,1,322.0,322,0.0,Optimal,2197,523922,23,105694,5913
4498,jovanovic,../inputs/case89pegase.graphml,89,206,43,2,646,1340,4,21.0,21,0.0,Optimal,1,63088,0,0,0
4499,forts,../inputs/case3375wp.graphml,3374,4068,889,9,3427,5,4,816.0,816,0.0,Optimal,1812,1564941,61,143425,13483
4500,forts,../inputs/case6ww.graphml,6,11,1,2,28,6,0,2.0,2,0.0,Optimal,1,3144,7,189,12
4501,forts,../inputs/case1951rte.graphml,1951,2375,651,6,2855,108,4,406.0,406,0.0,Optimal,2777,1088720,31,64635,6426
4502,jovanovic,../inputs/case89pegase.graphml,89,206,43,6,533,1311,1,13.0,13,0.0,Optimal,1,88344,0,0,0
4503,forts,../inputs/case1888rte.graphml,1888,2308,681,0,6504,1888,2,1141.0,-1,100.0,Timeout,149377,900174603,273,2003671,31150
4504,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,5,24100,40310,3,1369.0,1369,0.0,Optimal,2678,55936607,0,0,0
4505,brimkov,../inputs/case2736sp.graphml,2736,3265,645,0,13906,12454,0,2096.0,2096,0.0,Optimal,1,780342,0,0,0
4506,jovanovic,../inputs/case2737sop.graphml,2737,3266,655,0,13922,25903,3,2087.0,2087,0.0,Optimal,1,857341,0,0,0
4507,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,2,45216,93209,4,2695.0,2701,0.0022213994816734544,Timeout,27215,900815529,0,0,0
4508,jovanovic,../inputs/case11_iwamoto.graphml,11,11,6,3,41,115,4,2.0,2,0.0,Optimal,1,2996,0,0,0
4509,forts,../inputs/case1354pegase.graphml,1354,1710,422,13,1354,0,0,311.0,311,0.0,Optimal,7,79172,14,35262,6068
4510,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,27,40674,79370,1,2721.0,2721,0.0,Optimal,1,3287290,0,0,0
4511,jovanovic,../inputs/case1354pegase.graphml,1354,1710,422,5,4718,13256,4,322.0,322,0.0,Optimal,1,807797,0,0,0
4512,forts,../inputs/case9241pegase.graphml,9241,14207,2902,25,10138,28,4,2010.0,2010,0.0,Optimal,1611,3772484,27,418001,34466
4513,brimkov,../inputs/case89pegase.graphml,89,206,43,13,370,598,3,13.0,13,0.0,Optimal,1,12573,0,0,0
4514,brimkov,../inputs/case2868rte.graphml,2868,3471,983,16,8979,18211,4,598.0,598,0.0,Optimal,1,890266,0,0,0
4515,forts,../inputs/case13659pegase.graphml,13659,18625,4024,24,14867,40,1,2721.0,2721,0.0,Optimal,1584,5295245,30,792255,52473
4516,jovanovic,../inputs/case118.graphml,118,179,11,5,343,911,3,29.0,29,0.0,Optimal,1,16063,0,0,0
4517,jovanovic,../inputs/case2848rte.graphml,2848,3442,1023,9,9208,33113,0,585.0,585,0.0,Optimal,474,7382285,0,0,0
4518,forts,../inputs/case14.graphml,14,20,2,1,53,13,1,6.0,6,0.0,Optimal,1,877,7,197,37
4519,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,1,52994,44280,1,4316.0,4316,0.0,Optimal,4190,71786458,0,0,0
4520,jovanovic,../inputs/case24_ieee_rts.graphml,24,34,4,4,71,191,1,6.0,6,0.0,Optimal,1,4026,0,0,0
4521,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,29,40473,153157,0,2721.0,2721,0.0,Optimal,1731,112209523,0,0,0
4522,forts,../inputs/case6495rte.graphml,6495,8084,2344,3,12850,1095,1,1557.0,-1,100.0,Timeout,227569,900224793,567,2120711,27400
4523,forts,../inputs/case9241pegase.graphml,9241,14207,2902,8,13511,299,2,2011.0,2011,0.0,Optimal,3345,7566398,27,412149,32633
4524,forts,../inputs/case3120sp.graphml,3120,3684,798,5,3768,98,2,770.0,770,0.0,Optimal,2053,2458495,66,136665,12078
4525,forts,../inputs/case2869pegase.graphml,2869,3968,869,15,2869,0,1,612.0,612,0.0,Optimal,1089,504792,21,104889,12937
4526,forts,../inputs/case6470rte.graphml,6470,8066,2352,8,7597,110,0,1306.0,1306,0.0,Optimal,3486,5236865,193,418040,21921
4527,brimkov,../inputs/case2848rte.graphml,2848,3442,1023,12,8975,17785,3,585.0,585,0.0,Optimal,1,860470,0,0,0
4528,forts,../inputs/case2848rte.graphml,2848,3442,1023,3,5627,475,3,700.0,701,0.0014265335235378032,Timeout,1069199,900089126,134,241227,9871
4529,brimkov,../inputs/case_Texas.graphml,2000,2667,376,9,5973,11724,1,417.0,417,0.0,Optimal,3533,13989853,0,0,0
4530,brimkov,../inputs/case_south_carolina500.graphml,500,584,211,9,1875,4472,2,75.0,75,0.0,Optimal,1,274244,0,0,0
4531,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,5,34809,90366,4,2038.0,2038,0.0,Optimal,2786,196611184,0,0,0
4532,forts,../inputs/case_ieee30.graphml,30,41,7,7,30,0,4,6.0,6,0.0,Optimal,1,1028,7,649,138
4533,forts,../inputs/case1951rte.graphml,1951,2375,651,1,5934,1184,3,904.0,927,0.02481121898597627,Timeout,394212,900421127,1548,2061970,16806
4534,forts,../inputs/case11_iwamoto.graphml,11,11,6,2,21,3,1,2.0,2,0.0,Optimal,1,1276,8,194,20
4535,jovanovic,../inputs/case6470rte.graphml,6470,8066,2352,8,21448,74555,0,1306.0,1306,0.0,Optimal,1973,62241680,0,0,0
4536,brimkov,../inputs/case6468rte.graphml,6468,8065,2384,5,23976,39775,4,1344.0,1344,0.0,Optimal,1932,39364958,0,0,0
4537,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,13,42768,79484,2,2770.0,2770,0.0,Optimal,1946,8463548,0,0,0
4538,forts,../inputs/case6515rte.graphml,6515,8104,2344,6,9127,309,0,1337.0,1338,0.0007473841554559044,Timeout,848676,900259234,120,378939,21279
4539,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,13,33777,121354,0,1824.0,1825,0.000547945205479452,Timeout,8476,900359689,0,0,0
4540,forts,../inputs/case13659pegase.graphml,13659,18625,4024,26,14564,28,4,2721.0,2721,0.0,Optimal,1645,5482286,34,810680,52488
4541,forts,../inputs/case3012wp.graphml,3012,3566,726,9,3022,1,3,755.0,755,0.0,Optimal,1906,853190,26,98532,12152
4542,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,39,26173,36592,4,2010.0,2010,0.0,Optimal,1,4804318,0,0,0
4543,brimkov,../inputs/case_Texas.graphml,2000,2667,376,1,10567,13243,3,939.0,939,0.0,Optimal,8993,27342844,0,0,0
4544,forts,../inputs/case2383wp.graphml,2383,2886,552,1,7651,1879,0,1049.0,1072,0.021455223880597014,Timeout,384183,900440813,1640,2186117,18899
4545,forts,../inputs/case9241pegase.graphml,9241,14207,2902,25,10138,28,0,2010.0,2010,0.0,Optimal,1529,3655636,23,381928,34406
4546,brimkov,../inputs/case2869pegase.graphml,2869,3968,869,15,8266,13295,0,612.0,612,0.0,Optimal,1,451225,0,0,0
4547,jovanovic,../inputs/case2736sp.graphml,2736,3265,645,6,7647,23141,1,682.0,682,0.0,Optimal,235,3274656,0,0,0
4548,forts,../inputs/case_Western.graphml,10024,12241,4106,16,10041,1,0,1825.0,1825,0.0,Optimal,8395,23091906,108,781964,35871
4549,jovanovic,../inputs/case11_iwamoto.graphml,11,11,6,1,55,121,1,4.0,4,0.0,Optimal,1,2999,0,0,0
4550,forts,../inputs/case_Western.graphml,10024,12241,4106,16,10041,1,3,1825.0,1825,0.0,Optimal,8171,21760320,131,894355,36061
4551,forts,../inputs/case13659pegase.graphml,13659,18625,4024,8,20466,509,4,2885.0,2910,0.00859106529209622,Timeout,525481,900893372,65,941757,50212
4552,forts,../inputs/case2383wp.graphml,2383,2886,552,5,3018,95,1,596.0,596,0.0,Optimal,1661,987458,37,75586,9123
4553,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,0,36664,81702,3,4281.0,4281,0.0,Optimal,9079,172090567,0,0,0
4554,forts,../inputs/case_GBreduced29.graphml,29,50,0,0,129,29,1,29.0,29,0.0,Optimal,1,1056,6,420,145
4555,brimkov,../inputs/case57.graphml,57,78,15,4,181,176,1,12.0,12,0.0,Optimal,1,15593,0,0,0
4556,forts,../inputs/case2868rte.graphml,2868,3471,983,16,2868,0,3,598.0,598,0.0,Optimal,619,361646,18,119142,12107
4557,forts,../inputs/case6515rte.graphml,6515,8104,2344,4,11454,740,3,1425.0,1432,0.004888268156424581,Timeout,810192,900834101,217,704112,22041
4558,forts,../inputs/case2746wp.graphml,2746,3274,704,1,8802,2254,0,1179.0,-1,100.0,Timeout,325732,900318545,974,1522693,16175
4559,brimkov,../inputs/case96rts.graphml,73,108,9,5,175,174,1,19.0,19,0.0,Optimal,1,4825,0,0,0
4560,jovanovic,../inputs/case118.graphml,118,179,11,0,634,1019,2,107.0,107,0.0,Optimal,1,4936,0,0,0
4561,brimkov,../inputs/case6515rte.graphml,6515,8104,2344,10,20915,39867,0,1315.0,1315,0.0,Optimal,1957,4502636,0,0,0
4562,brimkov,../inputs/case6495rte.graphml,6495,8084,2344,3,26751,40698,1,1568.0,1568,0.0,Optimal,4768,189811261,0,0,0
4563,forts,../inputs/case145.graphml,145,422,71,2,914,102,1,33.0,35,0.05714285714285714,Timeout,2006178,901109038,999,253096,2206
4564,forts,../inputs/case9241pegase.graphml,9241,14207,2902,11,11897,136,1,2010.0,2010,0.0,Optimal,1766,4908530,31,418816,33892
4565,brimkov,../inputs/case2736sp.graphml,2736,3265,645,1,13421,11969,4,1204.0,1204,0.0,Optimal,2690,5346951,0,0,0
4566,forts,../inputs/case6515rte.graphml,6515,8104,2344,5,10159,481,0,1368.0,1369,0.0007304601899196494,Timeout,787063,900405466,120,397969,21222
4567,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,38,26212,36593,1,2010.0,2010,0.0,Optimal,1,5228237,0,0,0
4568,forts,../inputs/case1951rte.graphml,1951,2375,651,13,1980,2,3,393.0,393,0.0,Optimal,383,180509,24,64605,6952
4569,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,1,54825,127975,3,3589.0,3589,0.0,Optimal,3146,352524661,0,0,0
4570,jovanovic,../inputs/case118.graphml,118,179,11,7,293,903,0,29.0,29,0.0,Optimal,1,17909,0,0,0
4571,jovanovic,../inputs/case_Western.graphml,10024,12241,4106,7,34572,121441,0,1834.0,1837,0.001633097441480675,Timeout,10150,900371258,0,0,0
4572,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,19,27746,89469,0,2010.0,2010,0.0,Optimal,1858,55353076,0,0,0
4573,brimkov,../inputs/case2868rte.graphml,2868,3471,983,11,9133,18223,2,598.0,598,0.0,Optimal,1,1003570,0,0,0
4574,forts,../inputs/case3375wp.graphml,3374,4068,889,1,10846,2710,1,1420.0,-1,100.0,Timeout,307490,900309321,411,1195243,18717
4575,brimkov,../inputs/case2868rte.graphml,2868,3471,983,9,9259,18235,4,598.0,598,0.0,Optimal,1,1249875,0,0,0
4576,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,2,45216,93209,2,2695.0,2701,0.0022213994816734544,Timeout,27209,900826024,0,0,0
4577,jovanovic,../inputs/case13659pegase.graphml,13659,18625,4024,19,41687,153208,2,2732.0,2732,0.0,Optimal,1661,163492739,0,0,0
4578,brimkov,../inputs/case_illinois200.graphml,200,245,44,0,1074,1304,3,156.0,156,0.0,Optimal,1,58234,0,0,0
4579,forts,../inputs/case9241pegase.graphml,9241,14207,2902,22,10527,44,2,2010.0,2010,0.0,Optimal,1499,3916270,24,412888,34371
4580,forts,../inputs/case57.graphml,57,78,15,4,84,5,1,12.0,12,0.0,Optimal,1,6678,16,989,192
4581,jovanovic,../inputs/case_Texas.graphml,2000,2667,376,9,5973,22334,4,417.0,417,0.0,Optimal,3867,17420979,0,0,0
4582,brimkov,../inputs/case1888rte.graphml,1888,2308,681,3,7871,11720,3,465.0,465,0.0,Optimal,1545,9172865,0,0,0
4583,forts,../inputs/case_south_carolina500.graphml,500,584,211,4,843,54,4,88.00000000000003,89,0.011235955056179456,Timeout,10902338,900117768,85,39338,1908
4584,forts,../inputs/case6468rte.graphml,6468,8065,2384,13,6497,2,1,1291.0,1291,0.0,Optimal,1196,1443905,18,310185,22190
4585,forts,../inputs/case57.graphml,57,78,15,2,148,24,2,14.0,14,0.0,Optimal,14,27088,20,1457,178
4586,jovanovic,../inputs/case300.graphml,300,409,66,3,1151,2699,1,81.0,81,0.0,Optimal,89,454291,0,0,0
4587,brimkov,../inputs/case_Western.graphml,10024,12241,4106,3,42781,67383,3,2012.0,2021,0.004453240969816922,Timeout,10943,900440994,0,0,0
4588,forts,../inputs/case_Western.graphml,10024,12241,4106,5,12353,329,0,1847.0,1874,0.0144076840981857,Timeout,473754,900567079,565,1759232,37564
4589,jovanovic,../inputs/case9241pegase.graphml,9241,14207,2902,24,27229,89445,4,2010.0,2010,0.0,Optimal,2320,51682943,0,0,0
4590,jovanovic,../inputs/case96rts.graphml,73,108,9,4,205,551,0,19.0,19,0.0,Optimal,1,24233,0,0,0
4591,brimkov,../inputs/case3375wp.graphml,3374,4068,889,4,10922,13771,0,829.0,829,0.0,Optimal,1644,13283126,0,0,0
4592,forts,../inputs/case2848rte.graphml,2848,3442,1023,3,5627,475,4,699.0,701,0.0028530670470756064,Timeout,808608,900370684,430,532191,11121
4593,brimkov,../inputs/case11_iwamoto.graphml,11,11,6,1,55,61,2,4.0,4,0.0,Optimal,1,4849,0,0,0
4594,brimkov,../inputs/case2736sp.graphml,2736,3265,645,8,7421,9723,4,682.0,682,0.0,Optimal,1,939453,0,0,0
4595,forts,../inputs/case13659pegase.graphml,13659,18625,4024,17,15726,81,1,2740.0,2740,0.0,Optimal,3593,12594183,111,967308,52719
4596,jovanovic,../inputs/case_south_carolina500.graphml,500,584,211,12,1865,7366,4,75.0,75,0.0,Optimal,1,245065,0,0,0
4597,brimkov,../inputs/case_south_carolina500.graphml,500,584,211,11,1865,4471,4,75.0,75,0.0,Optimal,1,251999,0,0,0
4598,brimkov,../inputs/case1951rte.graphml,1951,2375,651,15,6053,11764,1,393.0,393,0.0,Optimal,1,494662,0,0,0
4599,brimkov,../inputs/case_iceland118.graphml,189,203,110,6,690,1192,3,39.0,39,0.0,Optimal,1,22551,0,0,0
4600,brimkov,../inputs/case_Texas.graphml,2000,2667,376,15,5705,11700,3,411.0,411,0.0,Optimal,4072,4127912,0,0,0
4601,jovanovic,../inputs/case24_ieee_rts.graphml,24,34,4,5,61,189,3,6.0,6,0.0,Optimal,1,2545,0,0,0
4602,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,9,29898,36834,0,2010.0,2010,0.0,Optimal,3958,17658059,0,0,0
4603,forts,../inputs/case2848rte.graphml,2848,3442,1023,12,2876,2,1,585.0,585,0.0,Optimal,479,337470,16,108304,9999
4604,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,28,26868,36613,0,2010.0,2010,0.0,Optimal,1,5722568,0,0,0
4605,brimkov,../inputs/case14.graphml,14,20,2,5,33,27,4,3.0,3,0.0,Optimal,0,438,0,0,0
4606,jovanovic,../inputs/case6495rte.graphml,6495,8084,2344,3,26751,75956,4,1568.0,1568,0.0,Optimal,3509,244593168,0,0,0
4607,brimkov,../inputs/case6470rte.graphml,6470,8066,2352,12,20415,39248,2,1303.0,1303,0.0,Optimal,843,3148521,0,0,0
4608,jovanovic,../inputs/case2746wp.graphml,2746,3274,704,1,13559,25619,0,1194.0,1194,0.0,Optimal,1,2854145,0,0,0
4609,forts,../inputs/case_illinois200.graphml,200,245,44,7,229,3,1,40.0,40,0.0,Optimal,59,32362,24,6480,828
4610,forts,../inputs/case1354pegase.graphml,1354,1710,422,3,2932,280,2,379.0,379,0.0,Optimal,2432,2275425,85,67180,4776
4611,forts,../inputs/case6470rte.graphml,6470,8066,2352,11,6768,24,1,1303.0,1303,0.0,Optimal,1649,2324776,23,317429,22175
4612,brimkov,../inputs/case57.graphml,57,78,15,3,209,183,1,12.0,12,0.0,Optimal,1,17926,0,0,0
4613,brimkov,../inputs/case9241pegase.graphml,9241,14207,2902,9,29898,36834,4,2010.0,2010,0.0,Optimal,3958,17637791,0,0,0
4614,brimkov,../inputs/case24_ieee_rts.graphml,24,34,4,3,83,74,2,6.0,6,0.0,Optimal,1,2118,0,0,0
4615,forts,../inputs/case_south_carolina500.graphml,500,584,211,13,528,2,4,75.0,75,0.0,Optimal,143,55785,15,21419,1665
4616,brimkov,../inputs/case2868rte.graphml,2868,3471,983,16,8979,18211,2,598.0,598,0.0,Optimal,1,890415,0,0,0
4617,brimkov,../inputs/case96rts.graphml,73,108,9,3,273,197,0,20.0,20,0.0,Optimal,1,27072,0,0,0
4618,jovanovic,../inputs/case2383wp.graphml,2383,2886,552,4,7582,21001,4,605.0,605,0.0,Optimal,3421,12592713,0,0,0
4619,brimkov,../inputs/case_Texas.graphml,2000,2667,376,16,5689,11699,0,411.0,411,0.0,Optimal,3528,3904755,0,0,0
4620,brimkov,../inputs/case1888rte.graphml,1888,2308,681,5,7079,11541,4,393.0,393,0.0,Optimal,2613,5759545,0,0,0
4621,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,8,6300,21604,4,375.0,375,0.0,Optimal,44,2303174,0,0,0
4622,brimkov,../inputs/case2746wop.graphml,2746,3300,709,5,8123,10064,2,681.0,681,0.0,Optimal,449,1749815,0,0,0
4623,brimkov,../inputs/case300.graphml,300,409,66,6,877,1065,4,74.0,74,0.0,Optimal,1,37504,0,0,0
4624,forts,../inputs/case1888rte.graphml,1888,2308,681,5,3044,154,3,393.0,393,0.0,Optimal,1641012,594958936,205,155939,6530
4625,forts,../inputs/case2868rte.graphml,2868,3471,983,4,5055,323,4,655.0,655,0.0,Optimal,185419,116768468,204,245056,10012
4626,brimkov,../inputs/case300.graphml,300,409,66,8,826,1058,0,72.0,72,0.0,Optimal,1,22617,0,0,0
4627,brimkov,../inputs/case3375wp.graphml,3374,4068,889,3,11810,13993,0,851.0,851,0.0,Optimal,5521,56684362,0,0,0
4628,brimkov,../inputs/case_Western.graphml,10024,12241,4106,0,58226,75508,0,5974.0,5974,0.0,Optimal,1,11553222,0,0,0
4629,jovanovic,../inputs/case1951rte.graphml,1951,2375,651,8,6434,22146,0,397.0,397,0.0,Optimal,1,2275986,0,0,0
4630,forts,../inputs/case33bw.graphml,33,32,1,2,42,3,0,11.0,11,0.0,Optimal,1,3071,8,458,149
4631,brimkov,../inputs/case1888rte.graphml,1888,2308,681,8,6300,11425,0,375.0,375,0.0,Optimal,1,821997,0,0,0
4632,forts,../inputs/case11_iwamoto.graphml,11,11,6,2,21,3,2,2.0,2,0.0,Optimal,1,1286,9,213,23
4633,brimkov,../inputs/case2746wp.graphml,2746,3274,704,5,8085,9913,3,687.0,687,0.0,Optimal,254,1413808,0,0,0
4634,jovanovic,../inputs/case6515rte.graphml,6515,8104,2344,13,20501,75190,4,1315.0,1315,0.0,Optimal,6798,88557535,0,0,0
4635,brimkov,../inputs/case13659pegase.graphml,13659,18625,4024,34,40118,79352,0,2721.0,2721,0.0,Optimal,1,3032245,0,0,0
4636,jovanovic,../inputs/case1888rte.graphml,1888,2308,681,4,7459,21796,0,416.0,416,0.0,Optimal,1990,10326933,0,0,0
