,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
6196,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,8,15018,10956,0,1294.0,1294,0.0,Optimal,1796,6163473,73,370024,3036
6197,efpss,../inputs/case24_ieee_rts.graphml,24,34,4,2,86,38,1,7.0,7,0.0,Optimal,7,9318,8,184,7
6198,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,4,18880,9599,0,1432.0,1432,0.0,Optimal,1695,12406564,22,223357,145
6199,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,10,395,376,2,39.0,39,0.0,Optimal,1,5575,3,186,0
6200,efpss-inp-outp,../inputs/case3120sp.graphml,3120,3684,798,4,6575,5728,0,774.0,774,0.0,Optimal,1890,5677968,22,33155,83
6201,efpss-inp-outp,../inputs/case14.graphml,14,20,2,0,59,35,0,12.0,12,0.0,Optimal,1,2092,2,15,0
6202,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,14,13916,13242,0,1314.0,1314,0.0,Optimal,195,1187288,16,144073,54
6203,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,3,6519,4489,1,705.0,705,0.0,Optimal,1853,8626902,77,101324,1455
6204,efpss-outp,../inputs/case2746wp.graphml,2746,3274,704,6,5027,3486,4,685.0,685,0.0,Optimal,1,370477,16,17586,48
6205,efpss,../inputs/case2383wp.graphml,2383,2886,552,8,4143,2389,2,594.0,594,0.0,Optimal,488,457546,20,23350,1414
6206,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,9,2677,2568,1,311.0,311,0.0,Optimal,1,49224,6,3343,20
6207,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,6,5682,3958,4,768.0,768,0.0,Optimal,10497,8636291,16,19720,69
6208,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,2,23667,11071,4,1917.0,1919,0.0010422094841063053,Timeout,205151,900465056,42,248149,276
6209,efpss,../inputs/case_GBreduced29.graphml,29,50,0,4,60,35,3,7.0,7,0.0,Optimal,1,1531,2,22,0
6210,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,1,5393,2608,2,703.0,703,0.0,Optimal,1,97217,10,6587,50
6211,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,15,13957,10935,0,1315.0,1315,0.0,Optimal,3107,6665821,33,297226,2490
6212,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,10,5661,4481,1,612.0,612,0.0,Optimal,158,486629,29,31448,764
6213,efpss-inp,../inputs/case145.graphml,145,422,71,17,564,265,0,18.0,18,0.0,Optimal,69,39977,15,1336,106
6214,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,3,8982,6347,3,722.0,722,0.0,Optimal,1971,4785970,17,29958,58
6215,efpss-inp,../inputs/case57.graphml,57,78,15,4,124,94,3,12.0,12,0.0,Optimal,1,9504,12,365,20
6216,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,16,18651,12211,1,2010.0,2010,0.0,Optimal,3476,10207915,19,136534,134
6217,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,2,692,317,2,68.0,68,0.0,Optimal,1,22983,9,672,3
6218,efpss-outp,../inputs/case300.graphml,300,409,66,9,517,367,2,72.0,72,0.0,Optimal,1,8656,4,352,1
6219,efpss,../inputs/case_south_carolina500.graphml,500,584,211,13,1365,502,2,75.0,75,0.0,Optimal,1,126783,19,8210,1169
6220,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,10,6290,5867,2,585.0,585,0.0,Optimal,1,207916,11,24069,31
6221,efpss,../inputs/case3120sp.graphml,3120,3684,798,5,6030,3218,2,770.0,770,0.0,Optimal,1897,5176100,66,88517,2265
6222,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,22,18177,17015,1,2010.0,2010,0.0,Optimal,3892,10763720,16,160541,148
6223,efpss,../inputs/case_Western.graphml,10024,12241,4106,5,26049,10353,4,1871.0,1873,0.0010678056593699946,Timeout,96000,900285126,135,2782355,19665
6224,efpss-inp-outp,../inputs/case96rts.graphml,73,108,9,3,200,130,4,20.0,20,0.0,Optimal,1,28365,10,200,0
6225,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,9,14613,13295,4,1292.0,1292,0.0,Optimal,41,1602347,13,149232,114
6226,efpss-inp-outp,../inputs/case2736sp.graphml,2736,3265,645,2,7847,5574,0,776.0,776,0.0,Optimal,1890,13869274,34,44718,94
6227,efpss,../inputs/case6515rte.graphml,6515,8104,2344,3,20304,7611,4,1577.0,1577,0.0,Optimal,7170,49611052,66,637995,7281
6228,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,2,10723,4924,0,903.0,904,0.0011061946902654867,Timeout,388688,900298718,53,70409,207
6229,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,3,20177,11926,1,1559.0,1559,0.0,Optimal,33555,199568199,87,667222,5255
6230,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,6,23606,14699,1,2019.0,2019,0.0,Optimal,1603,16467153,57,505293,2779
6231,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,11,3819,2386,1,412.0,412,0.0,Optimal,4668,4140007,9,6685,12
6232,efpss-outp,../inputs/case2746wp.graphml,2746,3274,704,6,5027,3486,3,685.0,685,0.0,Optimal,1,369969,16,17375,48
6233,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,9,5102,4494,1,755.0,755,0.0,Optimal,2326,2171632,40,42014,954
6234,efpss-outp,../inputs/case39.graphml,39,46,10,0,163,88,4,29.0,29,0.0,Optimal,1,1521,7,160,5
6235,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,6,4911,4133,2,682.0,682,0.0,Optimal,3139,2443643,42,40542,991
6236,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,11,19547,9377,4,2010.0,2010,0.0,Optimal,1614,7955612,37,295774,1987
6237,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,11,4218,3273,0,393.0,393,0.0,Optimal,95,326581,26,23296,775
6238,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,10,5661,3759,4,612.0,612,0.0,Optimal,1,185962,10,8677,34
6239,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,5,6030,4821,1,770.0,770,0.0,Optimal,1754,4452737,80,113192,1362
6240,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,32,17354,12156,2,2010.0,2010,0.0,Optimal,473,2946246,16,213162,138
6241,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,3,6506,4482,1,702.0,702,0.0,Optimal,1595,5235909,62,70891,1408
6242,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,10,14400,10972,4,1315.0,1315,0.0,Optimal,2618,6620276,37,305628,2701
6243,efpss-outp,../inputs/case9.graphml,9,9,4,2,28,16,3,2.0,2,0.0,Optimal,1,1240,4,38,1
6244,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,0,9861,6522,4,1841.0,1841,0.0,Optimal,1,162348,10,9709,92
6245,efpss-inp-outp,../inputs/case3375wp.graphml,3374,4068,889,2,10227,7135,4,947.0,948,0.0010548523206751054,Timeout,398980,900268003,38,71205,126
6246,efpss,../inputs/case6515rte.graphml,6515,8104,2344,4,18880,7255,4,1432.0,1432,0.0,Optimal,3524,21541147,74,429550,8533
6247,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,1,11195,5120,1,821.0,821,0.0,Optimal,1846,3368941,30,56639,513
6248,efpss-inp-outp,../inputs/case118.graphml,118,179,11,6,189,166,2,29.0,29,0.0,Optimal,1,5145,4,132,1
6249,efpss,../inputs/case6ww.graphml,6,11,1,3,19,8,2,2.0,2,0.0,Optimal,1,879,3,53,2
6250,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,8852,2,1291.0,1291,0.0,Optimal,1,517930,12,52899,91
6251,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,2,7151,4363,3,693.0,693,0.0,Optimal,4506,13800230,92,123634,1616
6252,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,11,14200,10921,3,1314.0,1314,0.0,Optimal,1373,3917809,35,268040,2694
6253,efpss-inp-outp,../inputs/case145.graphml,145,422,71,3,1142,406,1,27.0,27,0.0,Optimal,1819,424902,32,4092,71
6254,efpss,../inputs/case4gs.graphml,4,4,0,2,4,4,2,2.0,2,0.0,Optimal,1,273,1,1,0
6255,efpss-outp,../inputs/case300.graphml,300,409,66,2,1103,521,3,94.0,94,0.0,Optimal,175,165350,12,1275,7
6256,efpss,../inputs/case24_ieee_rts.graphml,24,34,4,4,47,26,1,6.0,6,0.0,Optimal,1,2364,8,122,6
6257,efpss-outp,../inputs/case_south_carolina500.graphml,500,584,211,4,1680,765,4,89.0,89,0.0,Optimal,3178,1055581,9,2412,5
6258,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,0,13053,6719,2,1924.0,1924,0.0,Optimal,31,372516,14,28305,218
6259,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,11,2534,2554,3,311.0,311,0.0,Optimal,1,41906,6,3273,17
6260,efpss,../inputs/case1951rte.graphml,1951,2375,651,13,4131,1953,4,393.0,393,0.0,Optimal,57,228044,14,18641,1967
6261,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,1,8085,4448,3,926.0,926,0.0,Optimal,2866,3204415,57,70405,2009
6262,efpss,../inputs/case2868rte.graphml,2868,3471,983,0,13053,5736,0,1924.0,1924,0.0,Optimal,4167,8149290,69,155241,8780
6263,efpss,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,2879,3,612.0,612,0.0,Optimal,3264,2049902,26,30965,1648
6264,efpss,../inputs/case96rts.graphml,73,108,9,4,132,79,4,19.0,19,0.0,Optimal,1,8408,10,265,10
6265,efpss,../inputs/case6470rte.graphml,6470,8066,2352,4,18765,7207,0,1419.0,1419,0.0,Optimal,11427,46934774,89,616141,8500
6266,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,6,16457,9132,0,1325.0,1325,0.0,Optimal,1829,6180127,24,183999,129
6267,efpss-outp,../inputs/case145.graphml,145,422,71,19,471,217,1,18.0,18,0.0,Optimal,1,29232,13,802,20
6268,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,0,8651,4457,4,1244.0,1244,0.0,Optimal,3180,756512,27,31328,202
6269,efpss-inp-outp,../inputs/case145.graphml,145,422,71,14,629,340,3,18.0,18,0.0,Optimal,1,39104,14,955,23
6270,efpss-outp,../inputs/case89pegase.graphml,89,206,43,12,307,139,3,13.0,13,0.0,Optimal,1,4971,5,203,4
6271,efpss-inp,../inputs/case96rts.graphml,73,108,9,1,316,169,2,33.0,33,0.0,Optimal,1,6737,15,450,11
6272,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,4,4799,3593,3,490.0,490,0.0,Optimal,16874,38166691,25,21891,41
6273,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,13,13930,13233,2,1291.0,1291,0.0,Optimal,1,565931,10,49035,86
6274,efpss,../inputs/case1888rte.graphml,1888,2308,681,13,4049,1889,1,375.0,375,0.0,Optimal,187,274135,16,17576,1832
6275,efpss-outp,../inputs/case89pegase.graphml,89,206,43,15,209,132,3,13.0,13,0.0,Optimal,1,3385,5,174,3
6276,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,12,2534,2132,1,311.0,311,0.0,Optimal,1,109416,14,7460,318
6277,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,8,2749,1801,2,311.0,311,0.0,Optimal,1,67859,10,4861,19
6278,efpss-inp-outp,../inputs/case3375wp.graphml,3374,4068,889,3,8436,6538,0,851.0,851,0.0,Optimal,3076,18111124,32,51262,96
6279,efpss-inp-outp,../inputs/case145.graphml,145,422,71,3,1142,406,0,27.0,27,0.0,Optimal,2290,584784,29,3698,68
6280,efpss-outp,../inputs/case14.graphml,14,20,2,0,59,30,0,12.0,12,0.0,Optimal,1,1994,2,14,0
6281,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,14,4035,3172,3,375.0,375,0.0,Optimal,1,225035,21,15668,755
6282,efpss,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,2879,2,612.0,612,0.0,Optimal,2390,1566970,21,25454,1623
6283,efpss,../inputs/case14.graphml,14,20,2,1,58,27,1,6.0,6,0.0,Optimal,1,848,2,11,0
6284,efpss-outp,../inputs/case89pegase.graphml,89,206,43,4,493,162,1,15.0,15,0.0,Optimal,1,13566,9,440,4
6285,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,10,6410,5624,1,322.0,322,0.0,Optimal,1922,2331595,26,40884,196
6286,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,4,18880,11674,4,1432.0,1432,0.0,Optimal,4158,27705196,89,443109,4693
6287,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,11,14200,10921,1,1314.0,1314,0.0,Optimal,3030,6788392,36,321497,2629
6288,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,6,4924,3428,3,683.0,683,0.0,Optimal,1,366756,11,9511,44
6289,efpss-outp,../inputs/case89pegase.graphml,89,206,43,6,444,153,4,13.0,13,0.0,Optimal,1,10408,5,215,4
6290,efpss,../inputs/case89pegase.graphml,89,206,43,8,422,107,2,13.0,13,0.0,Optimal,1,23642,19,1310,106
6291,efpss-inp-outp,../inputs/case_south_carolina500.graphml,500,584,211,8,1393,1212,3,76.0,76,0.0,Optimal,1,20089,3,826,1
6292,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,0,9023,5050,4,1624.0,1624,0.0,Optimal,4140,4515415,77,102243,4577
6293,efpss-inp,../inputs/case_ieee30.graphml,30,41,7,6,62,48,4,6.0,6,0.0,Optimal,1,1530,5,137,12
6294,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,34,17186,12151,3,2010.0,2010,0.0,Optimal,4538,13334432,22,164082,152
6295,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,1,10700,7011,2,1204.0,1204,0.0,Optimal,2848,2990312,16,22812,83
6296,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,15,3705,2377,1,411.0,411,0.0,Optimal,3564,6493779,12,10485,14
6297,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,1,8567,3920,4,939.0,939,0.0,Optimal,1843,2164315,16,16279,67
6298,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,32,17354,14082,3,2010.0,2010,0.0,Optimal,1771,6468375,33,260328,1959
6299,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,2,23724,13170,3,1927.0,1929,0.0010368066355624676,Timeout,199043,900482435,125,1027405,6094
6300,efpss,../inputs/case3012wp.graphml,3012,3566,726,3,6983,3399,1,780.0,780,0.0,Optimal,6411,21358810,82,109745,2459
6301,efpss-inp,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,4264,3,322.0,322,0.0,Optimal,1606,3664882,67,124864,2259
6302,efpss-inp,../inputs/case33bw.graphml,33,32,1,1,93,62,2,17.0,17,0.0,Optimal,1,1301,2,21,0
6303,efpss-outp,../inputs/case30.graphml,30,41,7,3,85,44,2,7.0,7,0.0,Optimal,1,1326,4,65,2
6304,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,3,89,61,3,7.0,7,0.0,Optimal,1,3033,3,38,0
6305,efpss-inp-outp,../inputs/case145.graphml,145,422,71,17,564,336,0,18.0,18,0.0,Optimal,1,30850,10,681,23
6306,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,0,13053,8721,4,1924.0,1924,0.0,Optimal,380,617882,16,67465,215
6307,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,5,17545,11379,2,1364.0,1364,0.0,Optimal,2278,12414315,76,435388,3808
6308,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,1,13497,7881,4,1454.0,1454,0.0,Optimal,3840,7858203,61,151110,2674
6309,efpss-inp,../inputs/case57.graphml,57,78,15,3,152,101,0,12.0,12,0.0,Optimal,1,23918,13,499,24
6310,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,4,4799,3593,0,490.0,490,0.0,Optimal,16874,38192801,25,19170,41
6311,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,8,5445,4730,4,768.0,768,0.0,Optimal,2046,3704022,47,50044,988
6312,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,17,18634,14136,0,2010.0,2010,0.0,Optimal,1613,6892075,47,360331,1843
6313,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,3,9223,5146,3,730.0,730,0.0,Optimal,2804,12073674,63,109795,1760
6314,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,7,6852,3653,1,326.0,326,0.0,Optimal,1761,2545342,33,54691,216
6315,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,4,6575,4125,1,774.0,774,0.0,Optimal,1748,3906187,33,45024,97
6316,efpss,../inputs/case1888rte.graphml,1888,2308,681,9,4196,1902,3,375.0,375,0.0,Optimal,570,452183,18,23586,1955
6317,efpss-outp,../inputs/case9.graphml,9,9,4,0,37,22,4,5.0,5,0.0,Optimal,1,840,3,49,1
6318,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,7,4691,2665,4,401.0,401,0.0,Optimal,1,227482,16,13864,23
6319,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,5,25568,17928,3,2038.0,2038,0.0,Optimal,1646,20040981,33,348744,282
6320,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,5,7763,5049,0,606.0,606,0.0,Optimal,1760,3637263,65,77866,1857
6321,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,8,463,455,0,39.0,39,0.0,Optimal,1,6266,4,276,3
6322,efpss,../inputs/case3120sp.graphml,3120,3684,798,3,7307,3510,4,794.0,794,0.0,Optimal,2320,12873386,67,95663,2675
6323,efpss-outp,../inputs/case11_iwamoto.graphml,11,11,6,2,36,20,3,2.0,2,0.0,Optimal,1,716,4,40,1
6324,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,8,6598,4917,2,600.0,600,0.0,Optimal,2099,2317092,65,86423,1410
6325,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,2,7151,4363,1,693.0,693,0.0,Optimal,5875,15180020,87,113614,1593
6326,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,1,129,58,4,15.0,15,0.0,Optimal,1,1246,3,29,0
6327,efpss-inp,../inputs/case24_ieee_rts.graphml,24,34,4,5,37,34,1,6.0,6,0.0,Optimal,1,1752,6,89,4
6328,efpss-inp-outp,../inputs/case2736sp.graphml,2736,3265,645,8,4685,4747,1,682.0,682,0.0,Optimal,1,135327,11,10814,39
6329,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,14,13866,10837,0,1303.0,1303,0.0,Optimal,2898,6358142,35,152875,2483
6330,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,0,9023,5050,1,1624.0,1624,0.0,Optimal,4879,3749371,89,126925,4631
6331,efpss-outp,../inputs/case118.graphml,118,179,11,4,280,150,1,30.0,30,0.0,Optimal,1,15624,5,190,1
6332,efpss,../inputs/case_Texas.graphml,2000,2667,376,1,8567,3544,4,939.0,939,0.0,Optimal,6986,15102716,94,121374,3748
6333,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,1,12185,7278,0,1353.0,1353,0.0,Optimal,2688,6480696,56,104098,2135
6334,efpss-outp,../inputs/case2746wp.graphml,2746,3274,704,9,4757,3450,3,684.0,684,0.0,Optimal,1,145297,11,12391,39
6335,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,9,14613,13295,0,1292.0,1292,0.0,Optimal,1,1219680,15,157662,115
6336,efpss-inp-outp,../inputs/case9.graphml,9,9,4,2,28,23,0,2.0,2,0.0,Optimal,1,2848,4,48,1
6337,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,17034,3,2010.0,2010,0.0,Optimal,1692,7595508,21,169070,139
6338,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,5619,4,1297.0,1297,0.0,Optimal,1857,2292816,12,28417,145
6339,efpss-inp-outp,../inputs/case30.graphml,30,41,7,0,133,80,4,23.0,23,0.0,Optimal,1,833,2,23,0
6340,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,3,8878,6326,3,701.0,701,0.0,Optimal,1775,4679691,30,51967,122
6341,efpss-inp-outp,../inputs/case2869pegase.graphml,2869,3968,869,14,5427,5331,1,612.0,612,0.0,Optimal,1,158941,8,13675,34
6342,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,12,2534,2132,0,311.0,311,0.0,Optimal,1,137583,18,7550,310
6343,efpss-inp-outp,../inputs/case145.graphml,145,422,71,14,629,340,2,18.0,18,0.0,Optimal,1,36163,13,951,21
6344,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,8,15085,11045,1,1319.0,1319,0.0,Optimal,1715,6499864,74,460290,3076
6345,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,27,17683,12167,2,2010.0,2010,0.0,Optimal,6403,15936060,17,161767,152
6346,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,5977,3,410.0,410,0.0,Optimal,1669,7725658,41,75709,350
6347,efpss-inp-outp,../inputs/case2736sp.graphml,2736,3265,645,1,10685,6993,2,1204.0,1204,0.0,Optimal,1954,2381025,20,35572,87
6348,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,0,30149,19793,1,4281.0,4281,0.0,Optimal,1838,4686113,32,260250,728
6349,efpss-inp,../inputs/case2746wop.graphml,2746,3300,709,3,6696,4569,0,698.0,698,0.0,Optimal,2415,8095953,80,94937,1357
6350,efpss,../inputs/case24_ieee_rts.graphml,24,34,4,4,47,26,3,6.0,6,0.0,Optimal,1,2465,8,122,6
6351,efpss-inp-outp,../inputs/case14.graphml,14,20,2,5,19,21,4,3.0,3,0.0,Optimal,1,574,3,16,0
6352,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,8,6660,5651,1,323.0,323,0.0,Optimal,1744,2267643,21,35998,203
6353,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,3,20197,14318,4,1544.0,1544,0.0,Optimal,2170,32102703,41,378280,252
6354,efpss-outp,../inputs/case11_iwamoto.graphml,11,11,6,2,36,20,4,2.0,2,0.0,Optimal,1,716,4,42,1
6355,efpss,../inputs/case_Western.graphml,10024,12241,4106,0,48202,20048,3,5974.0,5974,0.0,Optimal,7880,55484352,103,1491674,34603
6356,efpss,../inputs/case2869pegase.graphml,2869,3968,869,8,6069,2933,2,613.0,613,0.0,Optimal,1858,1698692,29,34904,1780
6357,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,5,531,465,4,40.0,40,0.0,Optimal,1,11922,4,299,1
6358,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,4,26,28,4,2.0,2,0.0,Optimal,1,646,4,60,1
6359,efpss-outp,../inputs/case2746wop.graphml,2746,3300,709,3,6696,3847,2,698.0,698,0.0,Optimal,1859,4507151,26,32614,97
6360,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,9,4196,3186,3,375.0,375,0.0,Optimal,612,515245,23,19883,806
6361,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,1,44801,20753,0,3589.0,3589,0.0,Optimal,3420,29800398,34,407799,411
6362,efpss-inp-outp,../inputs/case3375wp.graphml,3374,4068,889,1,13497,8770,1,1454.0,1454,0.0,Optimal,1839,4395234,28,55641,162
6363,efpss,../inputs/case_ieee30.graphml,30,41,7,6,62,31,1,6.0,6,0.0,Optimal,1,1496,7,159,19
6364,efpss-inp-outp,../inputs/case3012wp.graphml,3012,3566,726,10,5092,5219,1,755.0,755,0.0,Optimal,1,309390,14,26555,49
6365,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,29,17511,14087,2,2010.0,2010,0.0,Optimal,1647,8953955,72,726004,2183
6366,efpss,../inputs/case2868rte.graphml,2868,3471,983,4,8298,3191,0,655.0,655,0.0,Optimal,2074,4382113,64,122408,3957
6367,efpss-outp,../inputs/case33bw.graphml,33,32,1,2,43,37,3,11.0,11,0.0,Optimal,1,932,2,22,0
6368,efpss-inp,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,4610,0,410.0,410,0.0,Optimal,3541,13939737,83,155840,3563
6369,efpss-inp,../inputs/case89pegase.graphml,89,206,43,6,444,182,1,13.0,13,0.0,Optimal,31,31599,19,1217,83
6370,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,11,14200,8863,0,1314.0,1314,0.0,Optimal,1,582672,16,108100,78
6371,efpss-inp-outp,../inputs/case300.graphml,300,409,66,1,1255,735,3,141.0,141,0.0,Optimal,1,20666,8,1073,3
6372,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,17031,0,2010.0,2010,0.0,Optimal,1225,6978773,19,156839,137
6373,efpss-inp-outp,../inputs/case6ww.graphml,6,11,1,3,19,12,2,2.0,2,0.0,Optimal,1,892,1,2,0
6374,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,3,5975,4523,1,623.0,623,0.0,Optimal,1802,6596440,26,23587,60
6375,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,3,20197,14318,1,1544.0,1544,0.0,Optimal,1904,41584446,45,337556,256
6376,efpss,../inputs/case14.graphml,14,20,2,4,24,15,3,3.0,3,0.0,Optimal,1,527,2,11,0
6377,efpss,../inputs/case2383wp.graphml,2383,2886,552,7,4231,2400,4,594.0,594,0.0,Optimal,7794,2800520,21,25121,1393
6378,efpss-inp,../inputs/case30.graphml,30,41,7,4,69,46,3,6.0,6,0.0,Optimal,1,1817,5,93,5
6379,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,16,6111,3851,4,598.0,598,0.0,Optimal,1,239738,17,31392,30
6380,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,0,30149,15374,1,4281.0,4281,0.0,Optimal,1790,4056072,33,219992,845
6381,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,4,73,57,3,6.0,6,0.0,Optimal,1,1347,4,42,0
6382,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,3852,2,598.0,598,0.0,Optimal,1,174675,13,20992,26
6383,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,3609,4,322.0,322,0.0,Optimal,1629,2081077,30,40556,200
6384,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,0,12983,8699,0,1869.0,1869,0.0,Optimal,199,447728,11,22282,222
6385,efpss-outp,../inputs/case14.graphml,14,20,2,3,40,21,4,3.0,3,0.0,Optimal,1,673,2,12,0
6386,efpss,../inputs/case3012wp.graphml,3012,3566,726,8,5138,3017,1,755.0,755,0.0,Optimal,2231,2251252,29,39777,1748
6387,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,4,8298,6176,4,655.0,655,0.0,Optimal,2869,4505781,16,30583,50
6388,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,40,16932,12144,1,2010.0,2010,0.0,Optimal,122,1813178,17,154977,156
6389,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,2,6862,4479,0,570.0,570,0.0,Optimal,2211,4469262,21,18442,85
6390,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,11,14257,13303,2,1315.0,1315,0.0,Optimal,1,721334,14,122612,60
